variable,coef,p_value,AICc
seas_sst_temp_change_abs_lag1_scaled,-0.0932277341744226,0.0174731800361888,5837.48411413647
seas_sst_temp_change_abs_lag2_scaled,0.0722431829536691,0.0434795121752515,5839.35816705733
seas_sst_temp_change_abs_lag3_scaled,-0.0278464177738362,0.460334779849697,5842.78417797457
seas_sst_temp_change_abs_lag4_scaled,0.0351634846519544,0.355542573618127,5842.4895423434
seas_sst_temp_change_abs_lag5_scaled,0.0368401424584996,0.315249251909756,5842.33818674151
seas_sst_temp_change_abs_lag6_scaled,0.0472507282037268,0.196915013408661,5841.69510164898
seas_sst_temp_change_abs_lag7_scaled,0.019121966203976,0.612256805234787,5843.07930081669
seas_sst_temp_change_abs_lag8_scaled,0.0657737300210416,0.0724111981240435,5840.16397230367
seas_sst_temp_change_abs_lag9_scaled,0.00648619152813523,0.865111769917904,5843.30591680135
mean_sbt_temp_scaled,-0.0751782039154408,0.705209722277735,5843.19481274436
max_sbt_temp_scaled,-0.109703226660383,0.570890047553764,5843.01694301699
min_sbt_temp_scaled,-0.09393181507225,0.61812483344323,5843.09396293366
seas_sbt_temp_scaled,-0.0599058229071116,0.669688198002056,5843.15126608667
max_sbt_temp_lag1_scaled,0.0104027710412755,0.958696619784773,5843.33199544323
max_sbt_temp_lag2_scaled,-0.066654202747543,0.729242622113567,5843.21666876877
max_sbt_temp_lag3_scaled,-0.0047532331739358,0.980757257010294,5843.334109386
max_sbt_temp_lag4_scaled,-0.0685594461330287,0.720026532098044,5843.20816369253
max_sbt_temp_lag5_scaled,-0.188135613286118,0.331255162771367,5842.36581773708
max_sbt_temp_lag6_scaled,-0.226134793041258,0.253568266246836,5841.9510762377
max_sbt_temp_lag7_scaled,-0.306086961354186,0.155755670925861,5840.94873315875
max_sbt_temp_lag8_scaled,-0.163048909195408,0.392211749228723,5842.59561212734
max_sbt_temp_lag9_scaled,-0.0250184560778482,0.896686153729336,5843.31797147624
max_sbt_temp_lag10_scaled,0.0716499866364073,0.71148593698114,5843.19259184297
mean_sbt_temp_lag1_scaled,0.00491800315577479,0.981095210442832,5843.3341270698
mean_sbt_temp_lag2_scaled,-0.00985372281878253,0.961770842732758,5843.33240350012
mean_sbt_temp_lag3_scaled,0.0878217834795727,0.697035117151955,5843.17287466229
mean_sbt_temp_lag4_scaled,-0.0790703064226081,0.689071901526618,5843.1782577903
mean_sbt_temp_lag5_scaled,-0.230585110513631,0.25213740159754,5841.96452132996
mean_sbt_temp_lag6_scaled,-0.214436557971291,0.281563964421569,5842.14059364747
mean_sbt_temp_lag7_scaled,-0.295527309829109,0.165713236452082,5841.14969290908
mean_sbt_temp_lag8_scaled,-0.17351903887451,0.371687364050728,5842.53515453784
mean_sbt_temp_lag9_scaled,-0.147697956100715,0.446014423100964,5842.75955545556
mean_sbt_temp_lag10_scaled,0.0393972779836358,0.847322014862668,5843.29678876413
min_sbt_temp_lag1_scaled,-0.0907272777565947,0.630744446055247,5843.1107785456
min_sbt_temp_lag2_scaled,5.16266680049453e-05,0.999792945341857,5843.33469017682
min_sbt_temp_lag3_scaled,0.0972822893378932,0.655637038458583,5843.12135507314
min_sbt_temp_lag4_scaled,0.0251854337094547,0.901161099801826,5843.31903485204
min_sbt_temp_lag5_scaled,-0.209783388349448,0.258782294755561,5842.06392335156
min_sbt_temp_lag6_scaled,-0.283625288236711,0.135014570907741,5840.97186244067
min_sbt_temp_lag7_scaled,-0.410805276764042,0.0537106485938601,5838.60640281409
min_sbt_temp_lag8_scaled,-0.171940642582832,0.330845830430291,5842.40154263004
min_sbt_temp_lag9_scaled,-0.221259989151722,0.217235805858104,5841.79435946467
min_sbt_temp_lag10_scaled,-0.0688369864348149,0.702527661191707,5843.19189987805
seas_sbt_temp_lag1_scaled,0.103649098876504,0.464015491950349,5842.7907224522
seas_sbt_temp_lag2_scaled,-0.0873387919969057,0.525211672671555,5842.92479894076
seas_sbt_temp_lag3_scaled,-0.081645012734963,0.548368372078689,5842.96999649465
seas_sbt_temp_lag4_scaled,-0.106782340833321,0.427050552467067,5842.69152844643
seas_sbt_temp_lag5_scaled,-0.0488344718959166,0.710684353858819,5843.19650472422
seas_sbt_temp_lag6_scaled,-0.0188353211039277,0.878999931079343,5843.3115012297
seas_sbt_temp_lag7_scaled,0.0074602239491733,0.950260369357216,5843.33079818576
seas_sbt_temp_lag8_scaled,-0.0316114818920792,0.788333814426353,5843.26254819717
seas_sbt_temp_lag9_scaled,0.149704598754594,0.202177269644822,5841.67336211055
seas_sbt_temp_lag10_scaled,0.0944966734311107,0.348632171485348,5842.43882844445
mean_sbt_temp_change_scaled,-0.0470176802690409,0.219020959189611,5841.81856237199
max_sbt_temp_change_scaled,-0.0567517873209767,0.12591181583101,5840.98000678378
min_sbt_temp_change_scaled,-0.00119034593022881,0.976565463064902,5843.3338270679
seas_sbt_temp_change_scaled,-0.041148623246599,0.267807560884086,5842.11063795884
max_sbt_temp_change_lag1_scaled,0.035166273799716,0.337261322990003,5842.41465262174
max_sbt_temp_change_lag2_scaled,-0.0286818894828704,0.432841815381077,5842.71866763521
max_sbt_temp_change_lag3_scaled,0.0301641874302678,0.417332432951018,5842.67767669117
max_sbt_temp_change_lag4_scaled,0.0564072146726746,0.120659242253188,5840.93013724157
max_sbt_temp_change_lag5_scaled,0.0172018716336444,0.637083634650485,5843.11224340866
max_sbt_temp_change_lag6_scaled,0.0323399090536499,0.382037273655554,5842.57125781465
max_sbt_temp_change_lag7_scaled,-0.0604967868674875,0.099410667554469,5840.61296811241
max_sbt_temp_change_lag8_scaled,-0.0645162822911018,0.0760721114682411,5840.18112944018
max_sbt_temp_change_lag9_scaled,-0.0398217715882991,0.311690665584127,5842.28335252698
mean_sbt_temp_change_lag1_scaled,0.00810969690665515,0.830752148853805,5843.2890240513
mean_sbt_temp_change_lag2_scaled,-0.0514692088705734,0.176255345054525,5841.49971013672
mean_sbt_temp_change_lag3_scaled,0.0939052161865085,0.0139605650246562,
mean_sbt_temp_change_lag4_scaled,0.0901542927336372,0.0161254890221042,5837.54923304364
mean_sbt_temp_change_lag5_scaled,-0.00897392302151332,0.811028496044147,5843.27750463706
mean_sbt_temp_change_lag6_scaled,0.0463387296984999,0.224523015217944,5841.86165404247
mean_sbt_temp_change_lag7_scaled,-0.0703532195851274,0.0641897192886492,5839.89429302448
mean_sbt_temp_change_lag8_scaled,-0.0163263072042456,0.663007504321957,5843.14462352178
mean_sbt_temp_change_lag9_scaled,-0.1059808312274,0.0100042525681156,5836.40458479427
min_sbt_temp_change_lag1_scaled,-0.0311335259802917,0.44066926304687,5842.73799378298
min_sbt_temp_change_lag2_scaled,-0.0279385394720082,0.48394968313087,5842.84331410435
min_sbt_temp_change_lag3_scaled,0.0207963606787896,0.601580296301731,5843.062446999
min_sbt_temp_change_lag4_scaled,0.0825784560942334,0.0383247674557495,5839.04548656319
min_sbt_temp_change_lag5_scaled,0.0281626369775533,0.477567634653641,5842.83094256896
min_sbt_temp_change_lag6_scaled,0.0470904233666958,0.240265975018282,5841.9580402737
min_sbt_temp_change_lag7_scaled,-0.0807249525020259,0.0416872825884225,5839.15440638644
min_sbt_temp_change_lag8_scaled,0.0185578213061689,0.637640770813799,5843.11308741131
min_sbt_temp_change_lag9_scaled,-0.0606709739723482,0.131808647070233,5841.04708236662
seas_sbt_temp_change_lag1_scaled,0.0492616426692,0.193172026406891,5841.63141795586
seas_sbt_temp_change_lag2_scaled,-0.00100453478730236,0.978698777095614,5843.33397711939
seas_sbt_temp_change_lag3_scaled,0.00757338646112894,0.840306591308289,5843.29405960497
seas_sbt_temp_change_lag4_scaled,-0.0156010043630772,0.67857247271883,5843.16319517843
seas_sbt_temp_change_lag5_scaled,-0.00755987679898677,0.841679564188608,5843.29482091459
seas_sbt_temp_change_lag6_scaled,-0.00807100243239093,0.831323752069395,5843.28934583149
seas_sbt_temp_change_lag7_scaled,0.0126398826193076,0.736166712259758,5843.22105187124
seas_sbt_temp_change_lag8_scaled,-0.0592241317439434,0.112261044933339,5840.82199261
seas_sbt_temp_change_lag9_scaled,0.0071197368295284,0.851657737448806,5843.29976003796
mean_sbt_temp_change_abs_scaled,0.0248701679149833,0.547365830555097,5842.97461520546
max_sbt_temp_change_abs_scaled,0.0245483347663558,0.53703753332268,5842.95600920495
min_sbt_temp_change_abs_scaled,-0.12770960680458,0.0212144544961286,5837.88662232983
seas_sbt_temp_change_abs_scaled,-0.027083681575846,0.53097981549022,5842.93913082612
max_sbt_temp_change_abs_lag1_scaled,-0.0570062282264696,0.171945078523889,5841.4430899016
max_sbt_temp_change_abs_lag2_scaled,-0.00343243612247914,0.933334131107198,5843.327686962
max_sbt_temp_change_abs_lag3_scaled,0.0210334655597397,0.597428532745052,5843.05721991177
max_sbt_temp_change_abs_lag4_scaled,-0.0238840529778373,0.563485953495405,5842.99929751149
max_sbt_temp_change_abs_lag5_scaled,0.0104557186788446,0.795423302631722,5843.26761191596
max_sbt_temp_change_abs_lag6_scaled,-0.0940131285340887,0.0244363579786106,5838.15757079963
max_sbt_temp_change_abs_lag7_scaled,-0.0425629320937505,0.302341803997355,5842.26171608328
max_sbt_temp_change_abs_lag8_scaled,-0.0894917761962296,0.0316103893512405,5838.62957576866
max_sbt_temp_change_abs_lag9_scaled,-0.0301826344460497,0.478647084357731,5842.81184290045
mean_sbt_temp_change_abs_lag1_scaled,0.018017341777736,0.66304671741401,5843.14550049356
mean_sbt_temp_change_abs_lag2_scaled,-0.0759594170248708,0.0761857930028209,5840.14090924538
mean_sbt_temp_change_abs_lag3_scaled,0.0121449213155547,0.768336378694074,5843.24814094641
mean_sbt_temp_change_abs_lag4_scaled,-0.0934957755243436,0.0279811065316353,5838.41771737742
mean_sbt_temp_change_abs_lag5_scaled,-0.0282537496051355,0.491593479428748,5842.859222773
mean_sbt_temp_change_abs_lag6_scaled,-0.0308819630587326,0.453970566848587,5842.77046696659
mean_sbt_temp_change_abs_lag7_scaled,0.00274750955669144,0.946966993300778,5843.33026791511
mean_sbt_temp_change_abs_lag8_scaled,-0.0881387994533102,0.0384334826556543,5838.96560851821
mean_sbt_temp_change_abs_lag9_scaled,-0.0592444062815224,0.183658931956132,5841.46599658056
min_sbt_temp_change_abs_lag1_scaled,0.0889943131489612,0.0894212839065233,5840.47785779745
min_sbt_temp_change_abs_lag2_scaled,-0.105371502001486,0.0441552830452135,5839.20699732052
min_sbt_temp_change_abs_lag3_scaled,0.018825020444215,0.70826991173234,5843.19517163943
min_sbt_temp_change_abs_lag4_scaled,-0.0552751370825109,0.284917997286286,5842.17688958754
min_sbt_temp_change_abs_lag5_scaled,-0.076321271365285,0.151238787604051,5841.23852789274
min_sbt_temp_change_abs_lag6_scaled,0.00423764545345004,0.934243480192605,5843.32788875816
min_sbt_temp_change_abs_lag7_scaled,-0.0496266675719254,0.332038526418847,5842.38298911197
min_sbt_temp_change_abs_lag8_scaled,0.0329549323151009,0.508807702574132,5842.90135707075
min_sbt_temp_change_abs_lag9_scaled,0.0355315569787583,0.481458742764292,5842.84291221678
seas_sbt_temp_change_abs_lag1_scaled,-0.078023338102455,0.0905945646487665,5840.41037461917
seas_sbt_temp_change_abs_lag2_scaled,0.00116370074206408,0.97907128576945,5843.33400194852
seas_sbt_temp_change_abs_lag3_scaled,-0.0129117023880568,0.771771506876054,5843.25025647918
seas_sbt_temp_change_abs_lag4_scaled,-0.0438153027971535,0.330505348234359,5842.3763719537
seas_sbt_temp_change_abs_lag5_scaled,-0.028278932136863,0.529657059729448,5842.93707926757
seas_sbt_temp_change_abs_lag6_scaled,0.0592507206879076,0.173847705396694,5841.50782877263
seas_sbt_temp_change_abs_lag7_scaled,-0.000292009472524835,0.994797004986886,5843.33464740555
seas_sbt_temp_change_abs_lag8_scaled,-0.0224211035631555,0.609550905975829,5843.07261336245
seas_sbt_temp_change_abs_lag9_scaled,-0.000407370212686555,0.992700212497243,5843.33460622674
