variable,coef,p_value,conditional_R2,marginal_R2,AICc
max_sst_temp_change_abs_lag1_scaled,-0.0287407872908137,0.536263576051649,0.15832606411885,4.55071548024634e-05,6426.85328558637
max_sst_temp_change_abs_lag2_scaled,-0.0272348495916467,0.440106371216327,0.158314556487544,6.04308975644562e-05,6426.63292108612
max_sst_temp_change_abs_lag3_scaled,0.0357524240376754,0.280210466747356,0.158266079020671,0.000105369043892516,6426.08306683857
max_sst_temp_change_abs_lag4_scaled,0.00901824431426161,0.795347178912227,0.158246949168998,6.35381834546224e-06,6427.17982704252
max_sst_temp_change_abs_lag5_scaled,-0.029426234142237,0.40921840833499,0.158328981703958,7.10215784670782e-05,6426.54630586079
max_sst_temp_change_abs_lag6_scaled,-0.0325578476998312,0.367820455225411,0.158542874147667,8.58224604049527e-05,6426.40261846678
max_sst_temp_change_abs_lag7_scaled,0.0140301147517312,0.687698886541602,0.158204767079375,1.59487441397176e-05,6427.08266737013
max_sst_temp_change_abs_lag8_scaled,0.0963356255508712,0.00296368190868039,0.159214655860951,0.000758657815706596,6418.66866547991
max_sst_temp_change_abs_lag9_scaled,-0.0733046693859852,0.12319143296066,0.158721149076326,0.00026043207155902,6424.74439306159
min_sst_temp_change_abs_lag1_scaled,-0.0358850657262668,0.344991785683543,0.158138502827942,0.000104091769278803,6426.33599321726
min_sst_temp_change_abs_lag2_scaled,-0.00631368194691358,0.872427623888468,0.158210853111165,3.21609703709628e-06,6427.2231638585
min_sst_temp_change_abs_lag3_scaled,-0.0508541879139071,0.205016571861872,0.158166710876362,0.000204572935099423,6425.60265190424
min_sst_temp_change_abs_lag4_scaled,-0.00350555059677416,0.931369886723786,0.158216613832094,9.32116673793546e-07,6427.24098380487
min_sst_temp_change_abs_lag5_scaled,-0.0447913065903592,0.26836063994466,0.158183545861966,0.000160696908637231,6426.00362981841
min_sst_temp_change_abs_lag6_scaled,0.00934755931682821,0.817973901334147,0.15836950798241,7.10983599874864e-06,6427.19359779741
min_sst_temp_change_abs_lag7_scaled,-0.0900375838021561,0.0286413064402592,0.158159506586807,0.00066031670016023,6422.27278409427
min_sst_temp_change_abs_lag8_scaled,-0.0549322814357127,0.176138100220689,0.157774992224574,0.000245010123244151,6425.37509220003
min_sst_temp_change_abs_lag9_scaled,0.0111306220582387,0.783324075912684,0.158376649818124,1.00386356553101e-05,6427.16990553618
seas_sst_temp_change_abs_lag1_scaled,-0.00813627102395609,0.834892263033638,0.158199625737061,4.63219955958102e-06,6427.20213573119
seas_sst_temp_change_abs_lag2_scaled,-0.0687961058281984,0.061628980111137,0.158137659007832,0.000379223066785254,6423.60007523673
seas_sst_temp_change_abs_lag3_scaled,0.0261571599306108,0.451843480592803,0.158505497671421,5.55293400147439e-05,6426.67126947349
seas_sst_temp_change_abs_lag4_scaled,0.0147320847584142,0.691874916832503,0.158385247039126,1.62497926638907e-05,6427.0883851183
seas_sst_temp_change_abs_lag5_scaled,0.00312807361714044,0.92960781722352,0.158285632970455,7.93988081196476e-07,6427.23950975922
