variable,coef,p_value,conditional_R2,marginal_R2,AICc
min_sst_temp_change_lag2_scaled,0.0194695934305504,0.610527080191539,0.157490184022788,2.74343795712248e-05,5614.26495022332
min_sst_temp_change_lag3_scaled,-0.02722004122949,0.479112314588228,0.155224358618087,5.30005528451898e-05,5614.04557841756
min_sst_temp_change_lag4_scaled,-0.00799864206784438,0.840096249993766,0.156709074856109,4.37646097251445e-06,5614.50698720254
min_sst_temp_change_lag5_scaled,0.0398579081458353,0.291299441357203,0.15083426393947,0.000119092222702334,5613.65980526168
min_sst_temp_change_lag6_scaled,0.0618060752702399,0.116749836286434,0.155734642356266,0.000278063441908706,5612.09350236848
min_sst_temp_change_lag7_scaled,-0.0773033908855253,0.0462268601557979,0.154914047862281,0.00043640042058638,5610.42936941197
min_sst_temp_change_lag8_scaled,0.105472581230708,0.00487224569503459,0.156530335058911,0.000836087875148319,5606.47341594655
min_sst_temp_change_lag9_scaled,-0.0716885161074694,0.0591626058694177,0.155008035916508,0.000386522381346896,5610.85692908357
seas_sst_temp_change_lag1_scaled,0.00102375461120046,0.980077041451482,0.154359344127169,6.55458361888264e-08,5614.52122451482
seas_sst_temp_change_lag2_scaled,-0.00794343742062655,0.830277176156657,0.15550215260612,4.69911184716708e-06,5614.4581943191
seas_sst_temp_change_lag3_scaled,0.0517044630895704,0.158006288044062,0.154718534342617,0.000197254082233673,5612.48330067891
seas_sst_temp_change_lag4_scaled,0.0109852126647934,0.780079245652626,0.157422259450714,8.06153829036321e-06,5614.50392612602
seas_sst_temp_change_lag5_scaled,-0.034752514043236,0.349801586535741,0.153830114509098,9.112746567121e-05,5613.61745434616
seas_sst_temp_change_lag6_scaled,-0.0708780422718024,0.0581888380452856,0.154399752085612,0.00037790301667225,5611.04429357471
seas_sst_temp_change_lag7_scaled,0.0976906397237856,0.0091838150083438,0.155317383215248,0.000683993771794805,5607.62224242887
seas_sst_temp_change_lag8_scaled,-0.0856804228938163,0.0192270688853467,0.157459151518899,0.000557931425419749,5608.97094369408
seas_sst_temp_change_lag9_scaled,0.0782604413982216,0.0463326756359247,0.153306728872946,0.000404740076353497,5610.53502690014
max_sst_temp_change_abs_scaled,0.146326439349381,0.000539206995747981,0.157937169248965,0.00127905819454753,5602.61133727882
min_sst_temp_change_abs_scaled,0.0455101766727994,0.250916072066263,0.155987206246247,0.000154038412316844,5613.28025792512
seas_sst_temp_change_abs_scaled,0.0698538071273036,0.0513923742387001,0.155159636711858,0.000365990636004119,5610.76233886113
max_sst_temp_change_abs_lag1_scaled,-0.0676596421049672,0.183341947776387,0.155917874636577,0.000212013172900793,5612.68548273344
max_sst_temp_change_abs_lag2_scaled,-0.0185431726845488,0.609024088426177,0.157366678703221,2.55480664163994e-05,5614.32158306554
max_sst_temp_change_abs_lag3_scaled,0.0265042543848928,0.450740088653091,0.154491477442304,5.11518932948111e-05,5613.93946627683
max_sst_temp_change_abs_lag4_scaled,-0.0276217454132398,0.466256640395127,0.155514857366923,5.19711393097131e-05,5613.9623644541
max_sst_temp_change_abs_lag5_scaled,-0.0284078044338122,0.438270087074605,0.159341270475451,6.12230957678586e-05,5613.95917245581
max_sst_temp_change_abs_lag6_scaled,-0.0414272349034687,0.287466519457023,0.156938999586203,0.00011923320871489,5613.34667345516
max_sst_temp_change_abs_lag7_scaled,-0.00526270744551949,0.886574596472106,0.158311337944475,2.03228001035527e-06,5614.62021995615
max_sst_temp_change_abs_lag8_scaled,0.0801092763713564,0.0173507269027096,0.15908771038883,0.000486446119132339,5609.08082166583
max_sst_temp_change_abs_lag9_scaled,-0.0719525141647031,0.143042378034545,0.158870863101101,0.000233094826474059,5612.43904753923
min_sst_temp_change_abs_lag1_scaled,-0.0468791976280037,0.238597727682706,0.154395783141874,0.000162813032367377,5613.11682870438
min_sst_temp_change_abs_lag2_scaled,0.0410719478663184,0.314779289090761,0.158141454223584,0.000121313917619393,5613.60494975331
min_sst_temp_change_abs_lag3_scaled,-0.0309471408823062,0.456963833568086,0.15210831633893,6.92045030079706e-05,5614.00644762165
min_sst_temp_change_abs_lag4_scaled,-0.00790143845063539,0.855612768824831,0.156105243323789,4.19034586761173e-06,5614.46389577388
min_sst_temp_change_abs_lag5_scaled,-0.0322116772613983,0.442399326088337,0.153855697373416,7.5108353921133e-05,5613.98637281724
min_sst_temp_change_abs_lag6_scaled,0.0222876114253284,0.600608797783091,0.156576640372696,3.63323236592055e-05,5614.65837948904
min_sst_temp_change_abs_lag7_scaled,-0.0935330553458729,0.0316369632123132,0.153349428862581,0.000638708352251252,5609.90596173887
min_sst_temp_change_abs_lag8_scaled,-0.0321340241959188,0.443888779402731,0.153781405183939,7.6251693273831e-05,5613.91265297977
min_sst_temp_change_abs_lag9_scaled,0.00167652589374483,0.968455158649981,0.156074314061001,2.06242507578428e-07,5614.52321500001
seas_sst_temp_change_abs_lag1_scaled,-0.038748298007567,0.356848191860375,0.156796556175026,9.1331055771951e-05,5613.65345109824
seas_sst_temp_change_abs_lag2_scaled,-0.0794891083616865,0.0354117120865978,0.156393655104986,0.000478868231060298,5609.93318243923
seas_sst_temp_change_abs_lag3_scaled,0.0269198108823025,0.452299639818669,0.156024954824737,5.44420893436374e-05,5613.9614382005
seas_sst_temp_change_abs_lag4_scaled,-0.0484277876868722,0.230234803718653,0.153029919059098,0.000155182221163866,5613.01854119343
seas_sst_temp_change_abs_lag5_scaled,-0.0153542331578405,0.675753459302255,0.15642478475682,1.77721398831484e-05,5614.35159499562
seas_sst_temp_change_abs_lag6_scaled,-0.0227769926715932,0.537236371778783,0.156590460155688,4.0044271227061e-05,5614.1143240267
seas_sst_temp_change_abs_lag7_scaled,0.027126949779868,0.467305331293771,0.155343224929874,5.31856979183833e-05,5614.05460094325
seas_sst_temp_change_abs_lag8_scaled,0.0356022086835875,0.324166575565567,0.155689245659129,9.82244542814386e-05,5613.52372473384
seas_sst_temp_change_abs_lag9_scaled,0.0359309675614861,0.372614224547536,0.156705186670392,7.94346900220608e-05,5613.75151802323
max_sbt_temp_scaled,-0.154866023235973,0.449629206607776,0.153157512583356,0.00176121019048315,5614.00444217107
min_sbt_temp_scaled,-0.00898672869063103,0.96515700077586,0.15514759435852,6.17969100359384e-06,5614.49586162499
seas_sbt_temp_scaled,-0.167987922273095,0.253185089638201,0.15536595281355,0.0018835786712757,5613.3005376154
max_sbt_temp_lag1_scaled,-0.330827469691583,0.116407413571332,0.160486522508528,0.00794319354857716,5612.11883627445
max_sbt_temp_lag2_scaled,-0.270097338985016,0.185391386716782,0.155947925445918,0.0052988020635974,5612.87896970861
max_sbt_temp_lag3_scaled,-0.333953318268398,0.132395487530208,0.166981341515364,0.00801954616462891,5612.5225696642
max_sbt_temp_lag4_scaled,-0.391828539383291,0.0724933608044003,0.165341599679125,0.0110392443648468,5611.37968581204
max_sbt_temp_lag5_scaled,-0.297473946082571,0.14483763563184,0.160032273761939,0.00643425243540172,5612.48352343012
max_sbt_temp_lag6_scaled,-0.273258387335177,0.181645113229565,0.161360509164668,0.00542293749500733,5612.92038503007
max_sbt_temp_lag7_scaled,-0.319195939715369,0.126597747275044,0.161126782985995,0.00735238703594982,5612.17728063479
max_sbt_temp_lag8_scaled,-0.506292247170927,0.0272363607201489,0.175756979985209,0.0182088585020729,5609.64612651209
max_sbt_temp_lag9_scaled,-0.252552738512843,0.205942116177821,0.154855254388187,0.00464892053061578,5613.03657861447
max_sbt_temp_lag10_scaled,-0.258482747579433,0.194146753781432,0.158445435208673,0.00489600262686989,5612.9520973473
min_sbt_temp_lag1_scaled,-0.346797334028447,0.0752972466384678,0.159828829177095,0.00906981641307749,5611.34236574609
min_sbt_temp_lag2_scaled,-0.23834137104763,0.210009551391714,0.153874645925027,0.00432984605038493,5613.09243426951
min_sbt_temp_lag3_scaled,-0.212477837525178,0.283786840371704,0.161248497086051,0.00341188924267079,5613.74931973584
min_sbt_temp_lag4_scaled,-0.251672327547759,0.184748585939048,0.154795292124284,0.00479440067791979,5612.83483854076
min_sbt_temp_lag5_scaled,-0.211163842647955,0.262853235588577,0.153997058685903,0.00340625930852077,5613.36789154529
min_sbt_temp_lag6_scaled,-0.283239430971447,0.133771130296118,0.155397222380582,0.00610326658317056,5612.36421390216
min_sbt_temp_lag7_scaled,-0.395906307316812,0.0522475755860389,0.168904863950707,0.0116365902096549,5610.69508113005
min_sbt_temp_lag8_scaled,-0.26585099803347,0.140989451602815,0.154786836451047,0.00532694009211098,5612.43966099406
min_sbt_temp_lag9_scaled,-0.281266839574444,0.140628775253236,0.160696062600988,0.00590147722709658,5612.46465408983
min_sbt_temp_lag10_scaled,-0.174780921705376,0.338991592331378,0.152439261290637,0.00229023913863117,5613.68946358224
seas_sbt_temp_lag1_scaled,-0.0795971234990745,0.587619859730571,0.152523826268183,0.000426673483910376,5614.31391652443
seas_sbt_temp_lag2_scaled,-0.117698338412763,0.428376047511311,0.153816824123992,0.000908324479015831,5614.01952154838
seas_sbt_temp_lag3_scaled,-0.20346334371387,0.159227793805394,0.158850968917556,0.00278360591326783,5612.83442655952
seas_sbt_temp_lag4_scaled,-0.232859957517683,0.101429947747289,0.16375306129954,0.00362493027414673,5612.10564856889
seas_sbt_temp_lag5_scaled,-0.17332501500857,0.206579927988874,0.155237813735607,0.00203047677104022,5612.92982232615
seas_sbt_temp_lag6_scaled,-0.0788009085919679,0.570698908363798,0.154983427944158,0.000422201818093181,5614.25410088093
seas_sbt_temp_lag7_scaled,-0.011279967795669,0.929287802552161,0.154052808474056,8.64185672833191e-06,5614.54243029037
seas_sbt_temp_lag8_scaled,-0.227836369752063,0.0640478144768696,0.163820773030419,0.00350552294471307,5611.27546192602
seas_sbt_temp_lag9_scaled,-0.00913991696204185,0.939785476354788,0.154418406805413,5.72455032468629e-06,5614.60839323387
seas_sbt_temp_lag10_scaled,-0.111635091953626,0.346427737931295,0.161356105488444,0.000852404371041953,5614.43376740566
max_sbt_temp_change_scaled,0.0695822213825106,0.0479840839161567,0.156023248500877,0.000380051172615495,5610.63812604095
min_sbt_temp_change_scaled,0.102259296631861,0.00887483272955899,0.156996645002652,0.000820804643967774,5607.60156015257
seas_sbt_temp_change_scaled,-0.0196626778194769,0.590588877292324,0.155218196849044,3.04074491170761e-05,5614.27829200025
max_sbt_temp_change_lag1_scaled,-0.0243297711660451,0.508885995113829,0.155422862701291,4.30968656530247e-05,5614.27534889716
max_sbt_temp_change_lag2_scaled,0.0243747385009534,0.490192558248089,0.153917118021692,4.76355297442253e-05,5614.07422006043
max_sbt_temp_change_lag3_scaled,0.0205945661778271,0.569698795464517,0.157201009935113,3.23704185277563e-05,5614.26831949004
max_sbt_temp_change_lag4_scaled,-0.0285650531025609,0.424094967405074,0.154588997200645,6.49462830867858e-05,5613.88758264729
max_sbt_temp_change_lag5_scaled,-0.00843733793665553,0.809576397891012,0.155009367793973,5.83297450977347e-06,5614.46270261039
max_sbt_temp_change_lag6_scaled,0.0144100999062836,0.695492231727912,0.155779088921391,1.52810800460766e-05,5614.34784972303
max_sbt_temp_change_lag7_scaled,0.0524845137643288,0.134878016594397,0.154917894099231,0.000223055970211449,5612.2593227011
max_sbt_temp_change_lag8_scaled,-0.0775988000076345,0.0280646701158757,0.155070309370435,0.000491112572589114,5609.61304642963
max_sbt_temp_change_lag9_scaled,0.00779851099436974,0.862842138453022,0.154205077474283,2.97789779597684e-06,5614.58521100284
min_sbt_temp_change_lag1_scaled,-0.035795764467976,0.363686073983318,0.155911929885671,0.000101636405800503,5613.69221584517
min_sbt_temp_change_lag2_scaled,-0.00494614904106819,0.90114240956749,0.154458020862229,1.85946262631957e-06,5614.53596406817
min_sbt_temp_change_lag3_scaled,0.00917979719511919,0.814738468956491,0.155407684611575,6.52987392743834e-06,5614.45844710383
min_sbt_temp_change_lag4_scaled,-0.0127559678283891,0.747474030558461,0.15475520115365,1.25513954936791e-05,5614.44580658425
min_sbt_temp_change_lag5_scaled,0.0227179139092609,0.567493978497656,0.154543651407472,3.91701384663864e-05,5614.18441959708
min_sbt_temp_change_lag6_scaled,0.0373357664138321,0.33856170680722,0.154256170489969,0.00011023311354416,5613.62093014102
min_sbt_temp_change_lag7_scaled,-0.0332203472457535,0.391736517721095,0.156190266239057,8.71888374549022e-05,5613.87307306358
min_sbt_temp_change_lag8_scaled,0.00681399443370684,0.859310086212207,0.156082060289573,3.67762720348239e-06,5614.48378756704
min_sbt_temp_change_lag9_scaled,-0.0392288555757755,0.311059337292351,0.154451105440123,0.000123686805662992,5613.61112595668
seas_sbt_temp_change_lag1_scaled,0.00886738271338682,0.817208990855953,0.153839480736807,5.75416478239633e-06,5614.46306167549
seas_sbt_temp_change_lag2_scaled,0.0231834204626388,0.544037097977612,0.154914165225587,4.01032238621323e-05,5614.37742371511
seas_sbt_temp_change_lag3_scaled,0.00904916020800741,0.807396298667631,0.156118629594361,6.39432078649038e-06,5614.46541557228
seas_sbt_temp_change_lag4_scaled,-0.0129481267241798,0.728552075344492,0.153746958027698,1.31408185766279e-05,5614.51710715877
seas_sbt_temp_change_lag5_scaled,-0.0230388089538037,0.543179443406425,0.155117481297762,4.06895000991743e-05,5614.48380711298
seas_sbt_temp_change_lag6_scaled,-0.0154494353658291,0.677428505392494,0.157480163286029,1.89297218428676e-05,5614.55693838729
seas_sbt_temp_change_lag7_scaled,0.0622725885260343,0.0906830828340056,0.153085503232571,0.000318077193725314,5611.6616172521
seas_sbt_temp_change_lag8_scaled,-0.061417067534996,0.0922828951316254,0.154479519362728,0.000302725674511149,5611.62399230745
seas_sbt_temp_change_lag9_scaled,0.0357443147316187,0.389414138235414,0.153983368049029,8.1628160182306e-05,5613.79431181486
max_sbt_temp_change_abs_scaled,0.0910286739919238,0.0185003456023259,0.154866029008047,0.000559521239733334,5608.98691151012
min_sbt_temp_change_abs_scaled,0.0804792693986084,0.111653790251876,0.159571476096309,0.000480157784287811,5612.07624561739
seas_sbt_temp_change_abs_scaled,0.00285464965963819,0.946391605487238,0.153475258412176,6.04869063071645e-07,5614.62944226396
max_sbt_temp_change_abs_lag1_scaled,0.0488717090872706,0.221023598799753,0.15621815118095,0.000153146525444274,5613.08407158319
max_sbt_temp_change_abs_lag2_scaled,0.000941379437286949,0.980939663917179,0.156891246032187,6.20252500317592e-08,5614.53865323179
max_sbt_temp_change_abs_lag3_scaled,0.0324079204348741,0.409153290060416,0.155298245013003,7.29346227601364e-05,5613.91425906121
max_sbt_temp_change_abs_lag4_scaled,-0.0655377065190025,0.10669787576726,0.154311900299563,0.000295014848217453,5611.80992449139
max_sbt_temp_change_abs_lag5_scaled,-0.0493354846359889,0.211407579898004,0.154049653905344,0.000176014653841524,5612.9725239957
max_sbt_temp_change_abs_lag6_scaled,-0.0618248766312654,0.130112248490721,0.151626416092963,0.000255787047214263,5612.44555691967
max_sbt_temp_change_abs_lag7_scaled,-0.152803792850189,0.000200931863148338,0.156728749567013,0.00164687821392414,5599.92876961637
max_sbt_temp_change_abs_lag8_scaled,-0.0104021006572379,0.792351940066922,0.15726787121262,7.5437019779553e-06,5614.56989524248
max_sbt_temp_change_abs_lag9_scaled,-0.138064438658066,0.0213706213169572,0.15832592137056,0.000599602338106461,5609.07723722688
min_sbt_temp_change_abs_lag1_scaled,-0.0818547446269766,0.118582095702916,0.152062311867872,0.00050458221400775,5612.06488501421
min_sbt_temp_change_abs_lag2_scaled,0.00160917325658203,0.974896422106915,0.157760154382066,1.89948731347618e-07,5615.14859585042
min_sbt_temp_change_abs_lag3_scaled,-0.0479681997709234,0.35502887199563,0.154931148099279,0.000167242127027309,5613.79498833367
min_sbt_temp_change_abs_lag4_scaled,-0.0295741261400927,0.566886322617033,0.154958064859266,6.40742527327414e-05,5614.22293627821
min_sbt_temp_change_abs_lag5_scaled,-0.147337825181407,0.00726928951021478,0.152317240130509,0.001562037219237,5606.9778024478
min_sbt_temp_change_abs_lag6_scaled,-0.0304981818020947,0.548331002881244,0.154864521458643,6.93435684119785e-05,5614.19839183026
min_sbt_temp_change_abs_lag7_scaled,-0.0629311931571869,0.207820391898152,0.155409373002323,0.000296362551015854,5612.89471384479
min_sbt_temp_change_abs_lag8_scaled,-0.135186484619882,0.0101532445116255,0.153787702879469,0.00134750085238465,5607.60968759852
min_sbt_temp_change_abs_lag9_scaled,-0.0367152700499505,0.472708565007007,0.156479742441519,9.87614051787021e-05,5614.00976169527
seas_sbt_temp_change_abs_lag1_scaled,-0.00915110565637004,0.840897067696811,0.155598700198373,5.68197452701545e-06,5614.5236183439
seas_sbt_temp_change_abs_lag2_scaled,-0.0988128736424155,0.0328209986848598,0.152600723440796,0.000688897757080842,5609.85088332414
seas_sbt_temp_change_abs_lag3_scaled,-0.027880402477648,0.536884765337103,0.153869427846814,5.66575913205276e-05,5614.36236926179
seas_sbt_temp_change_abs_lag4_scaled,-0.0259299610297708,0.563864511675902,0.161012390888088,4.81025859264595e-05,5615.89477998627
seas_sbt_temp_change_abs_lag5_scaled,-0.0750799751799246,0.102141373565811,0.155154857346557,0.000410314115341666,5611.77780811113
seas_sbt_temp_change_abs_lag6_scaled,-0.0548958701928718,0.220229201536051,0.153146894616043,0.000225430557381507,5613.01834050853
seas_sbt_temp_change_abs_lag7_scaled,0.0174222170489202,0.694127042989427,0.157586396893642,2.24108909393005e-05,5614.9944389194
seas_sbt_temp_change_abs_lag8_scaled,-0.0931678499704674,0.0368741992602353,0.156037146607638,0.00064879723160756,5610.09044641508
seas_sbt_temp_change_abs_lag9_scaled,-0.000434636795056529,0.993363477361164,0.157056411020731,9.82939918472573e-09,5614.53224408401
