variable,coef,p_value,conditional_R2,marginal_R2,AICc
min_sbt_temp_lag2_scaled,-0.14139685961916,0.499470238539278,0.13542886373355,0.00125564396487844,5304.47307806985
min_sbt_temp_lag3_scaled,0.185190808949466,0.440418822215106,0.145901368029599,0.00212827917208106,5304.50645744968
min_sbt_temp_lag4_scaled,-0.078069965002313,0.714623727380583,0.135559442073194,0.000380497637907183,5304.77565963478
min_sbt_temp_lag5_scaled,-0.265665858215272,0.201222904550524,0.138027172719694,0.00442974941493829,5303.29252001925
min_sbt_temp_lag6_scaled,-0.234018483680251,0.242008276841119,0.131769619857013,0.00345370374516564,5304.33689978736
min_sbt_temp_lag7_scaled,-0.278277470646715,0.172261169924681,0.138557407659485,0.00480529403556479,5303.05452877046
min_sbt_temp_lag8_scaled,-0.128839401826344,0.518538318471836,0.135550701150428,0.00103185641782749,5304.50704943259
min_sbt_temp_lag9_scaled,-0.242740619491386,0.220332326346363,0.137504666508811,0.00364244873211266,5303.423482584
min_sbt_temp_lag10_scaled,-0.0426997194553376,0.834680968359751,0.136132323205473,0.000112348322400441,5304.85737483037
seas_sbt_temp_lag1_scaled,0.0337304403067408,0.82851282891991,0.137590613691265,6.28750406520053e-05,5304.83717602006
seas_sbt_temp_lag2_scaled,-0.109107473081612,0.486162113908198,0.13726780963662,0.000641753639068428,5304.45308319046
seas_sbt_temp_lag3_scaled,-0.256815917341331,0.0909326767093502,0.141446331725222,0.00365023767552749,5302.08976829321
seas_sbt_temp_lag4_scaled,-0.182015566792411,0.216426947413425,0.138711286475011,0.00183945294616634,5303.41841961913
seas_sbt_temp_lag5_scaled,-0.215497079138251,0.135172059863968,0.139570024228099,0.00257802276789881,5302.70517262529
seas_sbt_temp_lag6_scaled,-0.331747526085513,0.0242281751567073,0.144993818512381,0.00610554500219166,5299.83676373488
seas_sbt_temp_lag7_scaled,-0.202714013915473,0.123529220610287,0.138877651662672,0.00229101466736663,5302.55836942219
seas_sbt_temp_lag8_scaled,-0.166613568386208,0.188324799512331,0.137785290605611,0.00155880169066475,5303.19646352383
