variable,coef,p_value,AICc
min_sbt_temp_lag8_scaled,-0.288014493312789,0.0262338570897435,6547.04651380064
min_sbt_temp_lag9_scaled,-0.281799078953057,0.0291696715433853,6547.27172441705
min_sbt_temp_lag10_scaled,-0.262747536206655,0.0393253614973549,6547.89480182828
seas_sbt_temp_lag1_scaled,-0.0332524158628365,0.772745130879338,6551.90785976281
seas_sbt_temp_lag2_scaled,-0.105907170765098,0.33655992987758,6551.08386127084
seas_sbt_temp_lag3_scaled,-0.0620566052417742,0.57524390568094,6551.68298710002
seas_sbt_temp_lag4_scaled,-0.176053859023202,0.106778352181756,6549.3618892751
seas_sbt_temp_lag5_scaled,-0.0605687695966018,0.578842363343308,6551.68895451029
seas_sbt_temp_lag6_scaled,0.0177587440475371,0.871728560045328,6551.96366304361
seas_sbt_temp_lag7_scaled,0.0759244683800372,0.505322574927198,6551.52321259567
seas_sbt_temp_lag8_scaled,-0.0991176768515187,0.32131634448754,6551.03065872353
seas_sbt_temp_lag9_scaled,0.0648616658251729,0.550309788890441,6551.61943835012
seas_sbt_temp_lag10_scaled,0.0781542556243742,0.417893896556485,6551.30383963231
mean_sbt_temp_change_scaled,0.122512870416568,0.000706319193020827,6540.58891175693
max_sbt_temp_change_scaled,0.072710385693313,0.0380432786276149,6547.71117539711
min_sbt_temp_change_scaled,0.122958256144399,0.0014581711633244,6541.92639288365
seas_sbt_temp_change_scaled,-0.0333545461877285,0.358685652583629,6551.14953616938
max_sbt_temp_change_lag1_scaled,-0.0117935058749411,0.739978269543843,6551.87982448243
max_sbt_temp_change_lag2_scaled,0.0232326100629512,0.511567900048624,6551.5595481448
max_sbt_temp_change_lag3_scaled,0.0414404593153594,0.245902424560442,6550.64615862457
max_sbt_temp_change_lag4_scaled,-0.0420941010374911,0.236713934923858,6550.5866333339
max_sbt_temp_change_lag5_scaled,0.000242822879534008,0.994531150842097,6551.98994687897
max_sbt_temp_change_lag6_scaled,0.0386747705471763,0.276858767762848,6550.8092033618
