variable,coef,p_value,AICc
max_sbt_temp_lag4_scaled,-0.391828539383291,0.0724933608044003,5611.37968581204
max_sbt_temp_lag5_scaled,-0.297473946082571,0.14483763563184,5612.48352343012
max_sbt_temp_lag6_scaled,-0.273258387335177,0.181645113229565,5612.92038503007
max_sbt_temp_lag7_scaled,-0.319195939715369,0.126597747275044,5612.17728063479
max_sbt_temp_lag8_scaled,-0.506292247170927,0.0272363607201489,5609.64612651209
max_sbt_temp_lag9_scaled,-0.252552738512843,0.205942116177821,5613.03657861447
max_sbt_temp_lag10_scaled,-0.258482747579433,0.194146753781432,5612.9520973473
min_sbt_temp_lag1_scaled,-0.346797334028447,0.0752972466384678,5611.34236574609
min_sbt_temp_lag2_scaled,-0.23834137104763,0.210009551391714,5613.09243426951
min_sbt_temp_lag3_scaled,-0.212477837525178,0.283786840371704,5613.74931973584
min_sbt_temp_lag4_scaled,-0.251672327547759,0.184748585939048,5612.83483854076
min_sbt_temp_lag5_scaled,-0.211163842647955,0.262853235588577,5613.36789154529
min_sbt_temp_lag6_scaled,-0.283239430971447,0.133771130296118,5612.36421390216
min_sbt_temp_lag7_scaled,-0.395906307316812,0.0522475755860389,5610.69508113005
min_sbt_temp_lag8_scaled,-0.26585099803347,0.140989451602815,5612.43966099406
min_sbt_temp_lag9_scaled,-0.281266839574444,0.140628775253236,5612.46465408983
min_sbt_temp_lag10_scaled,-0.174780921705376,0.338991592331378,5613.68946358224
seas_sbt_temp_lag1_scaled,-0.0795971234990745,0.587619859730571,5614.31391652443
seas_sbt_temp_lag2_scaled,-0.117698338412763,0.428376047511311,5614.01952154838
seas_sbt_temp_lag3_scaled,-0.20346334371387,0.159227793805394,5612.83442655952
seas_sbt_temp_lag4_scaled,-0.232859957517683,0.101429947747289,5612.10564856889
seas_sbt_temp_lag5_scaled,-0.17332501500857,0.206579927988874,5612.92982232615
seas_sbt_temp_lag6_scaled,-0.0788009085919679,0.570698908363798,5614.25410088093
seas_sbt_temp_lag7_scaled,-0.011279967795669,0.929287802552161,5614.54243029037
seas_sbt_temp_lag8_scaled,-0.227836369752063,0.0640478144768696,5611.27546192602
seas_sbt_temp_lag9_scaled,-0.00913991696204185,0.939785476354788,5614.60839323387
seas_sbt_temp_lag10_scaled,-0.111635091953626,0.346427737931295,5614.43376740566
max_sbt_temp_change_scaled,0.0695822213825106,0.0479840839161567,5610.63812604095
min_sbt_temp_change_scaled,0.102259296631861,0.00887483272955899,5607.60156015257
seas_sbt_temp_change_scaled,-0.0196626778194769,0.590588877292324,5614.27829200025
max_sbt_temp_change_lag1_scaled,-0.0243297711660451,0.508885995113829,5614.27534889716
max_sbt_temp_change_lag2_scaled,0.0243747385009534,0.490192558248089,5614.07422006043
max_sbt_temp_change_lag3_scaled,0.0205945661778271,0.569698795464517,5614.26831949004
max_sbt_temp_change_lag4_scaled,-0.0285650531025609,0.424094967405074,5613.88758264729
max_sbt_temp_change_lag5_scaled,-0.00843733793665553,0.809576397891012,5614.46270261039
max_sbt_temp_change_lag6_scaled,0.0144100999062836,0.695492231727912,5614.34784972303
max_sbt_temp_change_lag7_scaled,0.0524845137643288,0.134878016594397,5612.2593227011
max_sbt_temp_change_lag8_scaled,-0.0775988000076345,0.0280646701158757,5609.61304642963
max_sbt_temp_change_lag9_scaled,0.00779851099436974,0.862842138453022,5614.58521100284
min_sbt_temp_change_lag1_scaled,-0.035795764467976,0.363686073983318,5613.69221584517
min_sbt_temp_change_lag2_scaled,-0.00494614904106819,0.90114240956749,5614.53596406817
min_sbt_temp_change_lag3_scaled,0.00917979719511919,0.814738468956491,5614.45844710383
min_sbt_temp_change_lag4_scaled,-0.0127559678283891,0.747474030558461,5614.44580658425
min_sbt_temp_change_lag5_scaled,0.0227179139092609,0.567493978497656,5614.18441959708
min_sbt_temp_change_lag6_scaled,0.0373357664138321,0.33856170680722,5613.62093014102
min_sbt_temp_change_lag7_scaled,-0.0332203472457535,0.391736517721095,5613.87307306358
min_sbt_temp_change_lag8_scaled,0.00681399443370684,0.859310086212207,5614.48378756704
min_sbt_temp_change_lag9_scaled,-0.0392288555757755,0.311059337292351,5613.61112595668
seas_sbt_temp_change_lag1_scaled,0.00886738271338682,0.817208990855953,5614.46306167549
seas_sbt_temp_change_lag2_scaled,0.0231834204626388,0.544037097977612,5614.37742371511
seas_sbt_temp_change_lag3_scaled,0.00904916020800741,0.807396298667631,5614.46541557228
seas_sbt_temp_change_lag4_scaled,-0.0129481267241798,0.728552075344492,5614.51710715877
seas_sbt_temp_change_lag5_scaled,-0.0230388089538037,0.543179443406425,5614.48380711298
seas_sbt_temp_change_lag6_scaled,-0.0154494353658291,0.677428505392494,5614.55693838729
seas_sbt_temp_change_lag7_scaled,0.0622725885260343,0.0906830828340056,5611.6616172521
seas_sbt_temp_change_lag8_scaled,-0.061417067534996,0.0922828951316254,5611.62399230745
seas_sbt_temp_change_lag9_scaled,0.0357443147316187,0.389414138235414,5613.79431181486
max_sbt_temp_change_abs_scaled,0.0910286739919238,0.0185003456023259,5608.98691151012
min_sbt_temp_change_abs_scaled,0.0804792693986084,0.111653790251876,5612.07624561739
