variable,coef,p_value,AICc
min_sst_temp_change_abs_lag9_scaled,0.0704000848682109,0.0893970819894997,5868.4586941525
seas_sst_temp_change_abs_lag1_scaled,-0.0935189148432237,0.0171498510568291,5865.41589352283
seas_sst_temp_change_abs_lag2_scaled,0.0727054009307084,0.0422116302118611,5867.27664430158
seas_sst_temp_change_abs_lag3_scaled,-0.0275630719591488,0.465065561949358,5870.76224662111
seas_sst_temp_change_abs_lag4_scaled,0.0349519341702242,0.358474932242849,5870.46625104645
seas_sst_temp_change_abs_lag5_scaled,0.0373533328330696,0.308709550210355,5870.2775715658
seas_sst_temp_change_abs_lag6_scaled,0.0474435542322421,0.195285866847208,5869.64978248824
seas_sst_temp_change_abs_lag7_scaled,0.01918986255515,0.610973512590315,5871.04397230367
seas_sst_temp_change_abs_lag8_scaled,0.0662253237185851,0.0705761832854403,5868.08966379951
seas_sst_temp_change_abs_lag9_scaled,0.00662415365347555,0.862361917328118,5871.271228385
mean_sbt_temp_scaled,-0.0355943704967998,0.847454218713489,5871.26459899174
max_sbt_temp_scaled,-0.0594421449990519,0.74150834394814,5871.19291915322
min_sbt_temp_scaled,-0.0667502912633662,0.705314437472812,5871.16156865905
seas_sbt_temp_scaled,-0.0192108806742445,0.8871372003193,5871.28095194517
max_sbt_temp_lag1_scaled,0.0455714002634196,0.80747065602044,5871.24059917963
max_sbt_temp_lag2_scaled,-0.0222734911821102,0.901316477167653,5871.28589184071
max_sbt_temp_lag3_scaled,0.0312028010457266,0.865159172109041,5871.27202224879
max_sbt_temp_lag4_scaled,-0.0236051579266832,0.894825466964085,5871.28380610301
max_sbt_temp_lag5_scaled,-0.128233901174303,0.476929348544241,5870.78356743974
max_sbt_temp_lag6_scaled,-0.161332011259652,0.380753207219945,5870.49236941954
max_sbt_temp_lag7_scaled,-0.22906377217163,0.249856834456473,5869.76860746391
max_sbt_temp_lag8_scaled,-0.10635262570413,0.549672973014698,5870.93958197881
max_sbt_temp_lag9_scaled,0.0139942411587627,0.938000535540087,5871.29511744638
max_sbt_temp_lag10_scaled,0.0958836562083283,0.596930743725892,5871.00667060916
mean_sbt_temp_lag1_scaled,0.0344032050658787,0.858499269760035,5871.26880948945
mean_sbt_temp_lag2_scaled,0.0212673095358455,0.911450992790434,5871.28869318335
mean_sbt_temp_lag3_scaled,0.105587108395032,0.612500891570383,5871.02288354931
mean_sbt_temp_lag4_scaled,-0.037825372905192,0.837206356475339,5871.25945195738
mean_sbt_temp_lag5_scaled,-0.169461826431578,0.36344857133886,5870.44406188175
mean_sbt_temp_lag6_scaled,-0.155319822287078,0.400361280200801,5870.5758416206
mean_sbt_temp_lag7_scaled,-0.224084418972791,0.253438073625847,5869.84687913966
mean_sbt_temp_lag8_scaled,-0.12003014949196,0.50681420852218,5870.85889289829
mean_sbt_temp_lag9_scaled,-0.0968918935926103,0.591438027822446,5871.01452436476
mean_sbt_temp_lag10_scaled,0.0648343861908549,0.733793400018216,5871.18110897397
min_sbt_temp_lag1_scaled,-0.0635200771124601,0.719410387610652,5871.17509517618
min_sbt_temp_lag2_scaled,0.0155870458221479,0.933225606246051,5871.2941108149
min_sbt_temp_lag3_scaled,0.101132368206393,0.618609840091809,5871.03305060184
min_sbt_temp_lag4_scaled,0.0389099709664407,0.837296014875439,5871.2579852799
min_sbt_temp_lag5_scaled,-0.16753225618575,0.336062393597725,5870.37597501929
min_sbt_temp_lag6_scaled,-0.233007757187781,0.191289957034109,5869.49266668556
min_sbt_temp_lag7_scaled,-0.348299705569889,0.0855888148219686,5867.51384385178
min_sbt_temp_lag8_scaled,-0.135250657133417,0.417272072750748,5870.64837790209
min_sbt_temp_lag9_scaled,-0.178101711581708,0.292609165711352,5870.17545527981
min_sbt_temp_lag10_scaled,-0.0424844738563957,0.802258208817604,5871.23931808945
seas_sbt_temp_lag1_scaled,0.131529359363389,0.327870943975444,5870.33382041497
seas_sbt_temp_lag2_scaled,-0.0467492324692581,0.725770027319914,5871.17635213351
seas_sbt_temp_lag3_scaled,-0.0431510306877027,0.743486212889897,5871.19282401133
seas_sbt_temp_lag4_scaled,-0.0673841468630594,0.607151670422578,5871.03106170087
seas_sbt_temp_lag5_scaled,-0.0133827506527465,0.916241382036211,5871.29010602777
seas_sbt_temp_lag6_scaled,0.010503028068415,0.930152870498348,5871.29352286746
seas_sbt_temp_lag7_scaled,0.0334954456221612,0.772377404644044,5871.21769286326
seas_sbt_temp_lag8_scaled,-0.00440031860179712,0.969349026076633,5871.29971808111
seas_sbt_temp_lag9_scaled,0.163629316462088,0.148404253332457,5869.17049572761
seas_sbt_temp_lag10_scaled,0.108894913538292,0.268794463249924,5870.056778683
mean_sbt_temp_change_scaled,-0.04763308397645,0.21349299606347,5869.74806630054
max_sbt_temp_change_scaled,-0.0574134493832324,0.121841573848098,5868.89460751191
min_sbt_temp_change_scaled,-0.00135885290537564,0.973295915247674,5871.30007463629
seas_sbt_temp_change_scaled,-0.0415745346176793,0.263513987151832,5870.05495676054
max_sbt_temp_change_lag1_scaled,0.0354792247223498,0.333524488873656,5870.36680707242
max_sbt_temp_change_lag2_scaled,-0.0286680769390137,0.433592090509283,5870.68715831798
max_sbt_temp_change_lag3_scaled,0.029608032751552,0.426256450235915,5870.66896774127
max_sbt_temp_change_lag4_scaled,0.0567716625863262,0.118721692150326,5868.87132128238
max_sbt_temp_change_lag5_scaled,0.0173191591111884,0.635176992539693,5871.07622240291
max_sbt_temp_change_lag6_scaled,0.0318409275589283,0.389753372485376,5870.56216769591
max_sbt_temp_change_lag7_scaled,-0.0604538273106812,0.100059512098998,5868.58986207978
max_sbt_temp_change_lag8_scaled,-0.0646316787771224,0.0759108633573471,5868.14408151372
max_sbt_temp_change_lag9_scaled,-0.0401453492478025,0.308450640459887,5870.23559826175
mean_sbt_temp_change_lag1_scaled,0.00847346459101808,0.823481837026654,5871.25147608628
mean_sbt_temp_change_lag2_scaled,-0.0518123831405267,0.173855147765623,5869.44567045947
mean_sbt_temp_change_lag3_scaled,0.0934696385009282,0.0144810916791962,5865.3421275365
mean_sbt_temp_change_lag4_scaled,0.0905136162520096,0.0158308124173507,5865.48337577839
mean_sbt_temp_change_lag5_scaled,-0.00923946036311943,0.805748779928672,5871.24070972285
mean_sbt_temp_change_lag6_scaled,0.0457433034568785,0.230929026221502,5869.86819366061
mean_sbt_temp_change_lag7_scaled,-0.0703865980732182,0.0643644338614719,5867.86533045591
mean_sbt_temp_change_lag8_scaled,-0.016695371135921,0.656235692396753,5871.10287343428
mean_sbt_temp_change_lag9_scaled,-0.106451624625755,0.0097620163029811,5864.32563007625
min_sbt_temp_change_lag1_scaled,-0.0311015110144536,0.441913588371026,5870.7077485327
min_sbt_temp_change_lag2_scaled,-0.028343125057414,0.478302646001146,5870.79697803391
min_sbt_temp_change_lag3_scaled,0.0206403287445675,0.604901419693924,5871.0339084371
min_sbt_temp_change_lag4_scaled,0.0828879670646498,0.0379114571127314,5866.99372660585
min_sbt_temp_change_lag5_scaled,0.0279163466107337,0.482064533255927,5870.80766834009
min_sbt_temp_change_lag6_scaled,0.0466836095776716,0.245170048219042,5869.95288811334
min_sbt_temp_change_lag7_scaled,-0.0809590617501685,0.0414169621059143,5867.1097613778
min_sbt_temp_change_lag8_scaled,0.018224355776225,0.644170211035133,5871.0880857997
min_sbt_temp_change_lag9_scaled,-0.0609974840136778,0.130321710452817,5868.99591362181
seas_sbt_temp_change_lag1_scaled,0.049502371328204,0.191730739280203,5869.58688438732
seas_sbt_temp_change_lag2_scaled,-0.000718553168714049,0.984785092649965,5871.30083172147
seas_sbt_temp_change_lag3_scaled,0.00731472385185866,0.845891000757169,5871.26338030445
seas_sbt_temp_change_lag4_scaled,-0.0155101599083902,0.680830257065582,5871.13225433738
seas_sbt_temp_change_lag5_scaled,-0.00728968037622143,0.847494020782823,5871.26423130157
seas_sbt_temp_change_lag6_scaled,-0.00810989233883929,0.830753373055613,5871.25554109234
seas_sbt_temp_change_lag7_scaled,0.0128011781986172,0.733340784702738,5871.18501281406
seas_sbt_temp_change_lag8_scaled,-0.0591022642363382,0.113543871124804,5868.80627814262
seas_sbt_temp_change_lag9_scaled,0.00706410019113736,0.853034591286449,5871.26691886203
mean_sbt_temp_change_abs_scaled,0.0268891260757158,0.515120686465778,5870.88008882247
max_sbt_temp_change_abs_scaled,0.02637910147232,0.506928420726721,5870.86377693284
min_sbt_temp_change_abs_scaled,-0.124331438289054,0.0246436507457528,5866.11906045941
seas_sbt_temp_change_abs_scaled,-0.0248586753323218,0.565061334376846,5870.96774182579
max_sbt_temp_change_abs_lag1_scaled,-0.0541938589572616,0.194584149981127,5869.59635239043
max_sbt_temp_change_abs_lag2_scaled,-0.000535163575904466,0.989604234472372,5871.30102600532
max_sbt_temp_change_abs_lag3_scaled,0.022676198678184,0.568898959419375,5870.97859201332
max_sbt_temp_change_abs_lag4_scaled,-0.0209217052893338,0.613229144022482,5871.04454962782
max_sbt_temp_change_abs_lag5_scaled,0.0131762689200069,0.7440545589724,5871.19489279071
max_sbt_temp_change_abs_lag6_scaled,-0.0922046574756992,0.0273201355586059,5866.32217043272
max_sbt_temp_change_abs_lag7_scaled,-0.0398010098656865,0.335204518139561,5870.36492072748
max_sbt_temp_change_abs_lag8_scaled,-0.0868322989463412,0.0372553690638813,5866.88383371203
max_sbt_temp_change_abs_lag9_scaled,-0.0287785223829962,0.498556370617392,5870.82506336662
mean_sbt_temp_change_abs_lag1_scaled,0.0207067501395574,0.616589136561226,5871.05150938479
mean_sbt_temp_change_abs_lag2_scaled,-0.0734714284346279,0.0864513340739282,5868.31674358115
mean_sbt_temp_change_abs_lag3_scaled,0.0139289107972192,0.735335433087762,5871.18725165635
mean_sbt_temp_change_abs_lag4_scaled,-0.0907947698002917,0.0329842717367284,5866.67333126897
mean_sbt_temp_change_abs_lag5_scaled,-0.0259160086456333,0.52814211533639,5870.90132814034
mean_sbt_temp_change_abs_lag6_scaled,-0.0290834353709162,0.480444364463986,5870.80036084501
mean_sbt_temp_change_abs_lag7_scaled,0.00539075447236914,0.896154232563385,5871.28418036538
mean_sbt_temp_change_abs_lag8_scaled,-0.0855327655913921,0.0445816902653193,5867.1895416921
mean_sbt_temp_change_abs_lag9_scaled,-0.0575671078019089,0.195538488492902,5869.5329545165
min_sbt_temp_change_abs_lag1_scaled,0.09135052081975,0.0803047468044771,5868.27401352336
min_sbt_temp_change_abs_lag2_scaled,-0.102768386262143,0.0492984883573687,5867.36166701125
min_sbt_temp_change_abs_lag3_scaled,0.0214851044028302,0.668557777320585,5871.11865862864
min_sbt_temp_change_abs_lag4_scaled,-0.0522378667083627,0.311258908193693,5870.26344958088
min_sbt_temp_change_abs_lag5_scaled,-0.0734501165969948,0.166151146147312,5869.35035419833
min_sbt_temp_change_abs_lag6_scaled,0.00715885649895777,0.888829917372813,5871.28169632509
min_sbt_temp_change_abs_lag7_scaled,-0.0461284790247738,0.366256831788838,5870.47591048007
min_sbt_temp_change_abs_lag8_scaled,0.035446832600171,0.47595167269713,5870.79709713654
min_sbt_temp_change_abs_lag9_scaled,0.0384796455995505,0.444487263753899,5870.72147378555
seas_sbt_temp_change_abs_lag1_scaled,-0.0751686883334502,0.102999275219655,5868.58740633811
seas_sbt_temp_change_abs_lag2_scaled,0.00345748861792277,0.937822556600524,5871.29511510533
seas_sbt_temp_change_abs_lag3_scaled,-0.01050656418031,0.813268679694784,5871.24523344555
seas_sbt_temp_change_abs_lag4_scaled,-0.0410709055392382,0.361535178738428,5870.45906715014
seas_sbt_temp_change_abs_lag5_scaled,-0.0258722470960544,0.565021421431021,5870.96810635553
seas_sbt_temp_change_abs_lag6_scaled,0.0614471682355329,0.157872503037482,5869.33261004491
seas_sbt_temp_change_abs_lag7_scaled,0.00265598181734081,0.952681374065165,5871.29767879043
seas_sbt_temp_change_abs_lag8_scaled,-0.0199942163288273,0.648689594230231,5871.09273607233
seas_sbt_temp_change_abs_lag9_scaled,0.00169596814822905,0.96957126614057,5871.29974199836
