temp_variable,sign,trait_variable,AICc,converge
seas_sbt_temp_lag10_scaled,*,tl_ocean_scaled,3382.803474,TRUE
min_sst_temp_change_abs_lag4_scaled,+,tl_ocean_scaled,3382.807936,TRUE
max_sbt_temp_change_lag2_scaled,+,tl_ocean_scaled,3382.808466,TRUE
min_sst_temp_change_scaled,*,length.max_ocean_scaled,3382.813377,TRUE
min_sst_temp_change_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3382.816404,TRUE
min_sbt_temp_change_abs_lag4_scaled,+,0,3382.81745,TRUE
max_sbt_temp_change_abs_lag5_scaled,*,age.maturity_ocean_scaled,3382.82104,TRUE
seas_sst_temp_lag4_scaled,+,length.max_ocean_scaled,3382.82459,TRUE
min_sst_temp_change_lag5_scaled,*,tl_ocean_scaled,3382.827369,TRUE
min_sst_temp_change_abs_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3382.828064,TRUE
seas_sst_temp_change_abs_lag2_scaled,+,length.max_ocean_scaled,3382.828783,TRUE
max_sbt_temp_change_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3382.829306,TRUE
seas_sst_temp_change_abs_lag5_scaled,+,tl_ocean_scaled,3382.833876,TRUE
max_sst_temp_change_abs_lag3_scaled,+,tl_ocean_scaled,3382.835445,TRUE
max_sbt_temp_change_lag1_scaled,+,length.max_ocean_scaled,3382.836467,TRUE
seas_sbt_temp_lag2_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3382.839318,TRUE
min_sst_temp_change_abs_lag7_scaled,+,0,3382.842246,TRUE
seas_sbt_temp_lag6_scaled,+,tl_ocean_scaled,3382.842296,TRUE
seas_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled,3382.842407,TRUE
min_sbt_temp_lag1_scaled,+,length.max_ocean_scaled,3382.843016,TRUE
max_sbt_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled,3382.84983,TRUE
min_sst_temp_change_abs_lag1_scaled,+,tl_ocean_scaled,3382.852282,TRUE
seas_sst_temp_change_abs_lag9_scaled,*,tl_ocean_scaled,3382.853478,TRUE
max_sst_temp_lag7_scaled,+,length.max_ocean_scaled,3382.854077,TRUE
seas_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3382.854337,TRUE
max_sst_temp_change_scaled,*,age.maturity_ocean_scaled,3382.854588,TRUE
seas_sbt_temp_change_abs_lag3_scaled,+,tl_ocean_scaled,3382.85751,TRUE
min_sst_temp_change_lag4_scaled,+,0,3382.859325,TRUE
seas_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled,3382.860093,TRUE
seas_sbt_temp_lag1_scaled,+,tl_ocean_scaled,3382.861379,TRUE
max_sst_temp_change_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3382.861806,TRUE
max_sst_temp_change_abs_lag7_scaled,+,tl_ocean_scaled,3382.863308,TRUE
seas_sbt_temp_change_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3382.863717,TRUE
min_sbt_temp_change_abs_scaled,+,tl_ocean_scaled,3382.864671,TRUE
seas_sbt_temp_lag10_scaled,+,0,3382.864905,TRUE
min_sst_temp_change_abs_lag6_scaled,+,tl_ocean_scaled,3382.868329,TRUE
max_sbt_temp_change_lag4_scaled,+,tl_ocean_scaled,3382.870511,TRUE
min_sst_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled,3382.871383,TRUE
seas_sbt_temp_lag9_scaled,+,tl_ocean_scaled,3382.876867,TRUE
max_sst_temp_change_lag8_scaled,+,length.max_ocean_scaled,3382.87909,TRUE
min_sst_temp_change_abs_lag8_scaled,+,tl_ocean_scaled,3382.879985,TRUE
max_sst_temp_change_lag3_scaled,+,0,3382.88142,TRUE
min_sst_temp_change_abs_scaled,+,tl_ocean_scaled,3382.88237,TRUE
seas_sst_temp_change_lag9_scaled,+,tl_ocean_scaled,3382.884261,TRUE
seas_sbt_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3382.884355,TRUE
max_sbt_temp_change_lag3_scaled,+,tl_ocean_scaled,3382.88574,TRUE
max_sbt_temp_change_abs_lag1_scaled,+,0,3382.885774,TRUE
min_sbt_temp_change_abs_lag8_scaled,+,tl_ocean_scaled,3382.88669,TRUE
seas_sst_temp_lag9_scaled,+,tl_ocean_scaled,3382.887172,TRUE
max_sbt_temp_change_lag6_scaled,+,tl_ocean_scaled,3382.887182,TRUE
seas_sbt_temp_change_lag4_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3382.887334,TRUE
seas_sbt_temp_change_abs_lag8_scaled,+,tl_ocean_scaled,3382.887985,TRUE
max_sbt_temp_change_scaled,+,tl_ocean_scaled,3382.890196,TRUE
max_sst_temp_change_abs_lag5_scaled,+,tl_ocean_scaled,3382.890722,TRUE
min_sbt_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3382.890829,TRUE
min_sst_temp_change_abs_lag5_scaled,+,tl_ocean_scaled,3382.890931,TRUE
min_sst_temp_scaled,+,tl_ocean_scaled,3382.891337,TRUE
seas_sst_temp_lag10_scaled,+,tl_ocean_scaled,3382.89196,TRUE
min_sbt_temp_scaled,+,tl_ocean_scaled,3382.892567,TRUE
seas_sbt_temp_change_abs_lag4_scaled,+,0,3382.900347,TRUE
seas_sbt_temp_change_lag3_scaled,+,length.max_ocean_scaled,3382.902145,TRUE
max_sbt_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled,3382.902586,TRUE
min_sst_temp_change_lag1_scaled,+,0,3382.903492,TRUE
seas_sst_temp_change_lag3_scaled,+,0,3382.904679,TRUE
seas_sst_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3382.907592,TRUE
max_sbt_temp_change_lag6_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3382.910746,TRUE
min_sst_temp_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3382.914809,TRUE
seas_sst_temp_change_lag2_scaled,+,0,3382.917622,TRUE
seas_sst_temp_change_abs_lag5_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3382.919092,TRUE
max_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3382.921519,TRUE
max_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled,3382.922824,TRUE
min_sbt_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled,3382.925331,TRUE
seas_sst_temp_change_lag1_scaled,+,length.max_ocean_scaled,3382.927126,TRUE
min_sst_temp_change_abs_lag4_scaled,+,0,3382.931319,TRUE
max_sbt_temp_change_lag2_scaled,+,0,3382.933794,TRUE
max_sbt_temp_change_lag1_scaled,*,length.max_ocean_scaled,3382.935256,TRUE
seas_sst_temp_change_lag6_scaled,+,length.max_ocean_scaled,3382.939198,TRUE
min_sbt_temp_change_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3382.949435,TRUE
seas_sbt_temp_lag6_scaled,+,0,3382.954932,TRUE
max_sbt_temp_change_abs_lag5_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3382.956385,TRUE
max_sbt_temp_change_abs_lag3_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3382.957291,TRUE
seas_sst_temp_change_abs_lag5_scaled,+,0,3382.959099,TRUE
max_sst_temp_change_abs_lag3_scaled,+,0,3382.961831,TRUE
seas_sst_temp_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3382.965697,TRUE
seas_sbt_temp_change_lag6_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3382.965813,TRUE
min_sbt_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3382.967525,TRUE
max_sbt_temp_lag6_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3382.970016,TRUE
seas_sbt_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3382.972041,TRUE
max_sbt_temp_change_lag7_scaled,+,length.max_ocean_scaled,3382.972961,TRUE
seas_sbt_temp_lag1_scaled,+,0,3382.974769,TRUE
max_sst_temp_lag7_scaled,*,tl_ocean_scaled,3382.975654,TRUE
min_sst_temp_change_abs_lag1_scaled,+,0,3382.978852,TRUE
min_sst_temp_lag8_scaled,*,tl_ocean_scaled,3382.979429,TRUE
min_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled,3382.980804,TRUE
seas_sbt_temp_change_abs_lag3_scaled,+,0,3382.981334,TRUE
seas_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3382.984564,TRUE
max_sbt_temp_change_lag7_scaled,*,tl_ocean_scaled,3382.98684,TRUE
max_sst_temp_change_abs_lag7_scaled,+,0,3382.987838,TRUE
min_sbt_temp_change_abs_scaled,+,0,3382.988392,TRUE
seas_sbt_temp_change_abs_lag1_scaled,+,length.max_ocean_scaled,3382.988421,TRUE
seas_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3382.989731,TRUE
seas_sbt_temp_lag3_scaled,*,length.max_ocean_scaled,3382.992026,TRUE
min_sst_temp_change_abs_lag6_scaled,+,0,3382.992793,TRUE
seas_sbt_temp_lag9_scaled,+,0,3382.99581,TRUE
max_sbt_temp_change_lag4_scaled,+,0,3382.995827,TRUE
min_sst_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.003848,TRUE
min_sst_temp_change_abs_lag8_scaled,+,0,3383.00596,TRUE
min_sst_temp_change_abs_scaled,+,0,3383.008223,TRUE
min_sbt_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.009468,TRUE
seas_sst_temp_change_lag9_scaled,+,0,3383.009483,TRUE
max_sbt_temp_change_lag3_scaled,+,0,3383.011038,TRUE
min_sst_temp_scaled,+,0,3383.011083,TRUE
seas_sst_temp_lag9_scaled,+,0,3383.012167,TRUE
seas_sbt_temp_change_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.012288,TRUE
max_sbt_temp_change_lag6_scaled,+,0,3383.0125,TRUE
min_sbt_temp_change_abs_lag8_scaled,+,0,3383.012617,TRUE
seas_sbt_temp_change_abs_lag8_scaled,+,0,3383.012935,TRUE
min_sst_temp_change_lag5_scaled,+,length.max_ocean_scaled,3383.01441,TRUE
min_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.015485,TRUE
max_sbt_temp_change_scaled,+,0,3383.0155,TRUE
min_sbt_temp_scaled,+,0,3383.015676,TRUE
min_sst_temp_change_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.015997,TRUE
max_sst_temp_change_abs_lag5_scaled,+,0,3383.016101,TRUE
min_sst_temp_change_abs_lag5_scaled,+,0,3383.016198,TRUE
seas_sst_temp_lag10_scaled,+,0,3383.017292,TRUE
max_sst_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.018791,TRUE
seas_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled,3383.026359,TRUE
min_sbt_temp_lag8_scaled,+,length.max_ocean_scaled,3383.02686,TRUE
seas_sst_temp_change_lag1_scaled,*,length.max_ocean_scaled,3383.027148,TRUE
min_sbt_temp_change_abs_lag3_scaled,+,length.max_ocean_scaled,3383.027365,TRUE
seas_sbt_temp_change_lag1_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.029733,TRUE
max_sst_temp_change_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.033275,TRUE
seas_sbt_temp_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.035239,TRUE
seas_sbt_temp_change_abs_scaled,*,age.maturity_ocean_scaled,3383.037544,TRUE
seas_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.038152,TRUE
seas_sbt_temp_lag7_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3383.043009,TRUE
seas_sbt_temp_lag5_scaled,+,length.max_ocean_scaled,3383.050124,TRUE
min_sbt_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled,3383.050297,TRUE
max_sst_temp_change_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.052202,TRUE
max_sst_temp_change_lag9_scaled,*,tl_ocean_scaled,3383.053078,TRUE
max_sst_temp_change_lag7_scaled,*,tl_ocean_scaled,3383.057284,TRUE
seas_sbt_temp_change_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.057542,TRUE
max_sbt_temp_change_lag9_scaled,*,tl_ocean_scaled,3383.059679,TRUE
seas_sst_temp_lag4_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.061588,TRUE
max_sst_temp_lag4_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3383.068695,TRUE
max_sbt_temp_change_abs_lag2_scaled,*,tl_ocean_scaled,3383.075868,TRUE
max_sst_temp_change_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.077544,TRUE
max_sst_temp_lag2_scaled,+,length.max_ocean_scaled,3383.080933,TRUE
seas_sbt_temp_lag6_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.085483,TRUE
max_sst_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.088066,TRUE
seas_sbt_temp_lag3_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3383.089631,TRUE
seas_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled,3383.091172,TRUE
seas_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.091699,TRUE
seas_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3383.092337,TRUE
min_sst_temp_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.094281,TRUE
max_sbt_temp_change_abs_lag3_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.094896,TRUE
min_sbt_temp_change_lag1_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3383.095638,TRUE
min_sbt_temp_change_lag4_scaled,*,tl_ocean_scaled,3383.097027,TRUE
seas_sst_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.100692,TRUE
min_sbt_temp_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.102319,TRUE
seas_sst_temp_change_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.108898,TRUE
max_sst_temp_change_lag8_scaled,*,tl_ocean_scaled,3383.112896,TRUE
max_sbt_temp_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3383.113574,TRUE
max_sst_temp_change_lag4_scaled,*,tl_ocean_scaled,3383.115448,TRUE
max_sst_temp_change_abs_lag5_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.117337,TRUE
seas_sst_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled,3383.117809,TRUE
max_sst_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3383.118399,TRUE
max_sbt_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.123926,TRUE
seas_sst_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.12396,TRUE
max_sst_temp_change_lag9_scaled,*,length.max_ocean_scaled,3383.136141,TRUE
min_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.137759,TRUE
max_sbt_temp_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.140345,TRUE
max_sbt_temp_change_abs_lag2_scaled,+,length.max_ocean_scaled,3383.141311,TRUE
seas_sst_temp_change_abs_lag1_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3383.142406,TRUE
max_sst_temp_change_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.146886,TRUE
seas_sst_temp_change_scaled,*,age.maturity_ocean_scaled,3383.147178,TRUE
max_sbt_temp_change_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.149333,TRUE
min_sst_temp_change_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.153296,TRUE
seas_sbt_temp_change_abs_lag1_scaled,*,tl_ocean_scaled,3383.155585,TRUE
min_sbt_temp_change_scaled,*,length.max_ocean_scaled,3383.15591,TRUE
min_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled,3383.157185,TRUE
min_sst_temp_change_lag9_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.158524,TRUE
seas_sst_temp_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.15989,TRUE
min_sst_temp_change_lag2_scaled,+,length.max_ocean_scaled,3383.162612,TRUE
min_sbt_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.167459,TRUE
min_sst_temp_lag3_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3383.167533,TRUE
min_sbt_temp_scaled,*,tl_ocean_scaled,3383.167907,TRUE
max_sbt_temp_change_abs_scaled,*,age.maturity_ocean_scaled,3383.171492,TRUE
max_sst_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.174791,TRUE
min_sbt_temp_change_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.178623,TRUE
min_sbt_temp_change_abs_lag8_scaled,*,tl_ocean_scaled,3383.181708,TRUE
min_sbt_temp_change_lag9_scaled,*,tl_ocean_scaled,3383.182076,TRUE
max_sbt_temp_change_scaled,*,age.maturity_ocean_scaled,3383.182369,TRUE
seas_sbt_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.183286,TRUE
min_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled,3383.183965,TRUE
min_sst_temp_lag4_scaled,*,tl_ocean_scaled,3383.18854,TRUE
seas_sst_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.189741,TRUE
max_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled,3383.193596,TRUE
min_sst_temp_change_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.195291,TRUE
seas_sst_temp_lag3_scaled,*,length.max_ocean_scaled,3383.19661,TRUE
min_sst_temp_change_lag6_scaled,+,length.max_ocean_scaled,3383.199696,TRUE
max_sbt_temp_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.200136,TRUE
seas_sst_temp_change_abs_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.200696,TRUE
seas_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled,3383.20442,TRUE
min_sst_temp_lag6_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3383.204939,TRUE
seas_sbt_temp_change_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.213547,TRUE
seas_sbt_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled,3383.2219,TRUE
seas_sst_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.23401,TRUE
max_sst_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled,3383.243968,TRUE
min_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled,3383.246291,TRUE
seas_sst_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.248102,TRUE
max_sbt_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.24888,TRUE
min_sst_temp_lag1_scaled,+,length.max_ocean_scaled,3383.25052,TRUE
max_sbt_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled,3383.250667,TRUE
min_sbt_temp_change_abs_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.253297,TRUE
max_sbt_temp_change_lag3_scaled,*,age.maturity_ocean_scaled,3383.253564,TRUE
min_sbt_temp_change_lag4_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.257905,TRUE
min_sbt_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3383.260246,TRUE
min_sst_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.263997,TRUE
min_sst_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.26428,TRUE
min_sst_temp_change_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3383.265526,TRUE
seas_sst_temp_change_abs_lag2_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.268044,TRUE
min_sbt_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.272598,TRUE
seas_sst_temp_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.273573,TRUE
max_sbt_temp_lag1_scaled,+,length.max_ocean_scaled,3383.274877,TRUE
max_sbt_temp_change_lag1_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.275443,TRUE
seas_sst_temp_lag10_scaled,*,tl_ocean_scaled,3383.278323,TRUE
max_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled,3383.281788,TRUE
seas_sst_temp_lag3_scaled,*,tl_ocean_scaled,3383.28207,TRUE
max_sbt_temp_scaled,+,length.max_ocean_scaled,3383.288594,TRUE
seas_sst_temp_lag4_scaled,*,length.max_ocean_scaled,3383.289876,TRUE
seas_sbt_temp_change_lag1_scaled,*,tl_ocean_scaled,3383.296246,TRUE
seas_sst_temp_change_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.297161,TRUE
max_sbt_temp_change_lag8_scaled,*,age.maturity_ocean_scaled,3383.300613,TRUE
max_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.300979,TRUE
min_sbt_temp_lag2_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3383.301752,TRUE
min_sbt_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.302251,TRUE
min_sst_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled,3383.308244,TRUE
seas_sst_temp_change_abs_lag8_scaled,*,tl_ocean_scaled,3383.314388,TRUE
max_sst_temp_change_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.318167,TRUE
max_sbt_temp_change_abs_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.328533,TRUE
seas_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.329637,TRUE
seas_sbt_temp_change_lag6_scaled,+,length.max_ocean_scaled,3383.332266,TRUE
seas_sbt_temp_change_lag3_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.341339,TRUE
seas_sst_temp_change_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.341545,TRUE
seas_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.342656,TRUE
seas_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.3456,TRUE
max_sst_temp_change_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.35684,TRUE
max_sbt_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.357818,TRUE
min_sst_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.358963,TRUE
max_sst_temp_change_abs_lag5_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.359197,TRUE
max_sbt_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3383.359975,TRUE
min_sst_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.36108,TRUE
seas_sst_temp_lag4_scaled,*,tl_ocean_scaled,3383.364359,TRUE
seas_sst_temp_change_lag1_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.365961,TRUE
min_sbt_temp_lag1_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3383.367996,TRUE
min_sbt_temp_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3383.368386,TRUE
max_sbt_temp_change_lag8_scaled,*,tl_ocean_scaled,3383.36942,TRUE
seas_sst_temp_change_lag4_scaled,*,tl_ocean_scaled,3383.372089,TRUE
min_sbt_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.373292,TRUE
max_sst_temp_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.374173,TRUE
seas_sst_temp_change_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.379856,TRUE
seas_sst_temp_lag2_scaled,*,length.max_ocean_scaled,3383.38031,TRUE
min_sbt_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.381457,TRUE
seas_sst_temp_lag2_scaled,*,tl_ocean_scaled,3383.383744,TRUE
min_sbt_temp_lag1_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.388294,TRUE
max_sbt_temp_change_lag1_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3383.396109,TRUE
max_sbt_temp_change_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.412786,TRUE
max_sbt_temp_change_abs_lag1_scaled,*,tl_ocean_scaled,3383.414709,TRUE
seas_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled,3383.417747,TRUE
max_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.422422,TRUE
min_sst_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled,3383.428542,TRUE
max_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3383.432736,TRUE
seas_sst_temp_change_abs_lag4_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.432825,TRUE
seas_sbt_temp_change_abs_lag7_scaled,+,length.max_ocean_scaled,3383.433905,TRUE
seas_sbt_temp_change_abs_lag1_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.435057,TRUE
min_sbt_temp_change_lag8_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3383.437987,TRUE
min_sst_temp_lag4_scaled,+,length.max_ocean_scaled,3383.439682,TRUE
seas_sbt_temp_change_lag2_scaled,+,length.max_ocean_scaled,3383.441205,TRUE
max_sst_temp_change_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3383.44438,TRUE
min_sbt_temp_lag2_scaled,+,length.max_ocean_scaled,3383.446759,TRUE
seas_sst_temp_change_lag9_scaled,*,tl_ocean_scaled,3383.447686,TRUE
seas_sbt_temp_lag1_scaled,*,tl_ocean_scaled,3383.448238,TRUE
min_sbt_temp_lag4_scaled,+,length.max_ocean_scaled,3383.451909,TRUE
min_sst_temp_change_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.452816,TRUE
min_sbt_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled,3383.454265,TRUE
seas_sst_temp_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.467512,TRUE
min_sbt_temp_change_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3383.470137,TRUE
min_sbt_temp_change_abs_lag3_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3383.475239,TRUE
