temp_variable,sign,trait_variable,AICc,converge,DeltaAIC
seas_sbt_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3712.758648,TRUE,
max_sbt_temp_scaled,*,length.max_ocean_scaled,3712.759574,TRUE,
max_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3712.766042,TRUE,
max_sbt_temp_lag6_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3712.770351,TRUE,
min_sbt_temp_change_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3712.771886,TRUE,
max_sst_temp_change_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3712.775319,TRUE,
seas_sst_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3712.780552,TRUE,
min_sst_temp_change_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3712.780834,TRUE,
max_sbt_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3712.786008,TRUE,
max_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3712.791683,TRUE,
min_sst_temp_lag3_scaled,*,length.max_ocean_scaled,3712.791774,TRUE,
seas_sst_temp_change_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3712.792517,TRUE,
max_sst_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3712.798748,TRUE,
min_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3712.801964,TRUE,
min_sbt_temp_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3712.802933,TRUE,
seas_sst_temp_change_lag2_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3712.804802,TRUE,
max_sst_temp_change_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3712.80485,TRUE,
seas_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3712.804941,TRUE,
seas_sst_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3712.806027,TRUE,
min_sbt_temp_lag8_scaled,*,length.max_ocean_scaled,3712.811335,TRUE,
max_sbt_temp_lag3_scaled,*,length.max_ocean_scaled,3712.812333,TRUE,
seas_sbt_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3712.818906,TRUE,
min_sst_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3712.822404,TRUE,
seas_sbt_temp_change_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3712.828534,TRUE,
seas_sst_temp_lag3_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3712.835373,TRUE,
seas_sst_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3712.840351,TRUE,
min_sst_temp_change_lag8_scaled,+,0,3712.844994,TRUE,
max_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3712.848794,TRUE,
max_sbt_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3712.856057,TRUE,
seas_sst_temp_change_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3712.858592,TRUE,
max_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled,3712.873422,TRUE,
min_sbt_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3712.877511,TRUE,
seas_sbt_temp_change_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3712.883458,TRUE,
min_sst_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3712.88626,TRUE,
max_sst_temp_change_abs_lag4_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3712.88683,TRUE,
min_sst_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3712.899214,TRUE,
max_sbt_temp_change_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3712.909839,TRUE,
seas_sst_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3712.911311,TRUE,
seas_sst_temp_change_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3712.911728,TRUE,
max_sbt_temp_change_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3712.924547,TRUE,
seas_sbt_temp_change_lag9_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3712.927326,TRUE,
max_sbt_temp_change_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3712.930438,TRUE,
seas_sst_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3712.930761,TRUE,
min_sst_temp_change_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3712.93163,TRUE,
max_sbt_temp_change_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3712.936173,TRUE,
seas_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3712.942316,TRUE,
max_sbt_temp_change_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3712.949206,TRUE,
min_sst_temp_change_abs_lag6_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3712.949765,TRUE,
max_sbt_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3712.953964,TRUE,
max_sst_temp_change_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3712.955141,TRUE,
seas_sst_temp_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3712.960585,TRUE,
max_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled,3712.963601,TRUE,
seas_sbt_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3712.968079,TRUE,
seas_sst_temp_change_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3712.971935,TRUE,
max_sst_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3712.977074,TRUE,
max_sst_temp_lag9_scaled,+,age.maturity_ocean_scaled,3712.978287,TRUE,
min_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3712.980483,TRUE,
seas_sst_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3712.980674,TRUE,
max_sst_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3712.985527,TRUE,
min_sst_temp_change_lag8_scaled,*,tl_ocean_scaled,3712.992836,TRUE,
seas_sbt_temp_change_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3712.996889,TRUE,
seas_sst_temp_lag5_scaled,+,age.maturity_ocean_scaled,3712.997066,TRUE,
seas_sst_temp_change_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.004813,TRUE,
max_sbt_temp_change_lag8_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3713.021606,TRUE,
seas_sst_temp_lag4_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.021656,TRUE,
max_sst_temp_change_abs_lag9_scaled,+,age.maturity_ocean_scaled,3713.028103,TRUE,4.826880988
seas_sbt_temp_change_abs_lag4_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3713.028876,TRUE,
min_sst_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3713.031626,TRUE,
seas_sbt_temp_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3713.038776,TRUE,
min_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled,3713.046093,TRUE,
seas_sst_temp_change_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.047956,TRUE,
min_sst_temp_lag4_scaled,*,length.max_ocean_scaled,3713.051713,TRUE,
max_sst_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.051957,TRUE,
seas_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3713.056767,TRUE,
max_sbt_temp_change_lag4_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3713.060567,TRUE,
max_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3713.061023,TRUE,
seas_sst_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.064079,TRUE,
min_sbt_temp_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3713.064358,TRUE,
min_sbt_temp_change_lag4_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.074333,TRUE,
min_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled,3713.082016,TRUE,
max_sst_temp_change_abs_lag3_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3713.083139,TRUE,
min_sbt_temp_change_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.083273,TRUE,
max_sst_temp_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3713.098437,TRUE,
max_sbt_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.100878,TRUE,
seas_sst_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.106082,TRUE,
min_sbt_temp_change_abs_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3713.107014,TRUE,
min_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.108965,TRUE,
max_sst_temp_change_abs_lag4_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.111916,TRUE,
max_sbt_temp_change_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.116763,TRUE,
max_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3713.119314,TRUE,
max_sst_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3713.119982,TRUE,
seas_sst_temp_change_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.120889,TRUE,
min_sst_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.129635,TRUE,
seas_sst_temp_change_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3713.13161,TRUE,
min_sst_temp_lag7_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3713.132561,TRUE,
max_sbt_temp_change_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.135341,TRUE,
min_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.135663,TRUE,
max_sst_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3713.138562,TRUE,
seas_sst_temp_change_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.140455,TRUE,
max_sst_temp_change_lag6_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3713.148901,TRUE,
seas_sst_temp_change_abs_lag4_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3713.150338,TRUE,
seas_sbt_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3713.161711,TRUE,
min_sst_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.167755,TRUE,
min_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3713.172327,TRUE,
min_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled,3713.172428,TRUE,
max_sst_temp_change_abs_lag9_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3713.20086,TRUE,
seas_sst_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.203193,TRUE,
seas_sst_temp_lag7_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3713.203721,TRUE,
seas_sbt_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.206554,TRUE,
max_sst_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.213249,TRUE,
max_sbt_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.226782,TRUE,
min_sst_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.242919,TRUE,
min_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled,3713.25551,TRUE,
min_sbt_temp_change_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.262338,TRUE,
seas_sst_temp_change_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.26615,TRUE,
min_sst_temp_change_abs_lag4_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.274869,TRUE,
max_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3713.275425,TRUE,
max_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.275469,TRUE,
min_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3713.276124,TRUE,
min_sst_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.28617,TRUE,
seas_sst_temp_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3713.293252,TRUE,
min_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled,3713.300236,TRUE,
min_sbt_temp_change_lag4_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.300564,TRUE,
min_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.305307,TRUE,
seas_sst_temp_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.309457,TRUE,
max_sbt_temp_change_lag3_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.310493,TRUE,
seas_sst_temp_change_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.315917,TRUE,
max_sbt_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.315941,TRUE,
seas_sst_temp_lag4_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.316341,TRUE,
min_sst_temp_lag2_scaled,*,length.max_ocean_scaled,3713.335011,TRUE,
min_sst_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.340816,TRUE,
min_sst_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.376426,TRUE,
max_sbt_temp_change_abs_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.381465,TRUE,
min_sst_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.381789,TRUE,
max_sbt_temp_change_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.381939,TRUE,
min_sbt_temp_lag6_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3713.383351,TRUE,
seas_sst_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.383851,TRUE,
max_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.392478,TRUE,
seas_sbt_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.397518,TRUE,
max_sbt_temp_change_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.401937,TRUE,
min_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3713.404397,TRUE,
seas_sst_temp_change_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.408466,TRUE,
max_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.418827,TRUE,
seas_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.42993,TRUE,
max_sst_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3713.432904,TRUE,
min_sbt_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.435855,TRUE,
max_sst_temp_lag9_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3713.44013,TRUE,
max_sst_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.444441,TRUE,
seas_sbt_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.448087,TRUE,
max_sst_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.450271,TRUE,
seas_sst_temp_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.452466,TRUE,
max_sst_temp_change_lag3_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.456084,TRUE,
min_sst_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.459311,TRUE,
seas_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.462945,TRUE,
max_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.463421,TRUE,
min_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.465871,TRUE,
max_sbt_temp_change_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.466144,TRUE,
seas_sst_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.469718,TRUE,
min_sst_temp_change_abs_lag4_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.476749,TRUE,
max_sst_temp_change_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.48066,TRUE,
seas_sst_temp_change_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.495344,TRUE,
seas_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.506375,TRUE,
max_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3713.506733,TRUE,
min_sbt_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.514659,TRUE,
max_sst_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.51664,TRUE,
max_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled,3713.518525,TRUE,
max_sbt_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.524291,TRUE,
max_sbt_temp_lag2_scaled,*,age.maturity_ocean_scaled,3713.53057,TRUE,
min_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.536517,TRUE,
max_sst_temp_change_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.537208,TRUE,
max_sbt_temp_change_lag3_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.539269,TRUE,
min_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3713.54221,TRUE,
seas_sbt_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.543895,TRUE,
min_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3713.549745,TRUE,
seas_sst_temp_lag10_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.550232,TRUE,
max_sbt_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.550376,TRUE,
min_sbt_temp_change_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.55516,TRUE,
seas_sst_temp_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.556786,TRUE,
seas_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.5591,TRUE,
max_sbt_temp_lag1_scaled,*,length.max_ocean_scaled,3713.576125,TRUE,
max_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3713.577105,TRUE,
min_sbt_temp_change_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.579621,TRUE,
max_sst_temp_change_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.583558,TRUE,
min_sst_temp_change_lag3_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.587283,TRUE,
min_sst_temp_change_abs_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.588008,TRUE,
max_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled,3713.593936,TRUE,
min_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.599343,TRUE,
max_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3713.601821,TRUE,
seas_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3713.606932,TRUE,
min_sst_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.607255,TRUE,
max_sst_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.607578,TRUE,
min_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.613929,TRUE,
seas_sst_temp_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.624137,TRUE,
max_sbt_temp_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3713.631733,TRUE,
seas_sst_temp_change_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.633173,TRUE,
max_sst_temp_change_abs_scaled,+,age.maturity_ocean_scaled,3713.633688,TRUE,
seas_sbt_temp_change_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.637281,TRUE,
min_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.655961,TRUE,
min_sst_temp_lag3_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3713.656052,TRUE,
max_sbt_temp_lag10_scaled,*,length.max_ocean_scaled,3713.659213,TRUE,
seas_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.667122,TRUE,
seas_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3713.668972,TRUE,
min_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.670027,TRUE,
seas_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled,3713.671127,TRUE,
min_sbt_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.671895,TRUE,
max_sbt_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.673973,TRUE,
seas_sbt_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.67464,TRUE,
max_sst_temp_change_lag3_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.684733,TRUE,
max_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3713.703166,TRUE,
seas_sst_temp_change_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.718269,TRUE,
seas_sst_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.718949,TRUE,
seas_sst_temp_lag10_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.72206,TRUE,
min_sbt_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.730996,TRUE,
seas_sbt_temp_change_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.734416,TRUE,
max_sst_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.739238,TRUE,
max_sbt_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.74464,TRUE,
max_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3713.748616,TRUE,
max_sst_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.751227,TRUE,
max_sbt_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.754379,TRUE,
max_sbt_temp_lag3_scaled,*,age.maturity_ocean_scaled,3713.754415,TRUE,
min_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3713.761146,TRUE,
max_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3713.775908,TRUE,
min_sbt_temp_change_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.780871,TRUE,
max_sbt_temp_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3713.783514,TRUE,
min_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3713.786015,TRUE,
max_sst_temp_change_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.786228,TRUE,
min_sbt_temp_change_abs_lag5_scaled,+,age.maturity_ocean_scaled,3713.788855,TRUE,
max_sbt_temp_change_lag6_scaled,*,age.maturity_ocean_scaled,3713.790433,TRUE,
min_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3713.792618,TRUE,
seas_sst_temp_change_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.793838,TRUE,
min_sbt_temp_change_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.799091,TRUE,
max_sst_temp_change_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.803148,TRUE,
min_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled,3713.814378,TRUE,
max_sbt_temp_change_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.814551,TRUE,
seas_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.815191,TRUE,
min_sst_temp_change_lag3_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.817193,TRUE,
seas_sst_temp_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.817249,TRUE,
seas_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled,3713.823621,TRUE,
min_sst_temp_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3713.823655,TRUE,
min_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3713.824342,TRUE,
seas_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3713.825745,TRUE,
min_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.827968,TRUE,
max_sbt_temp_change_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.828415,TRUE,
max_sst_temp_change_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.829523,TRUE,
max_sst_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3713.831283,TRUE,
min_sst_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3713.839242,TRUE,
min_sst_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3713.841229,TRUE,
seas_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3713.844838,TRUE,
