temp_variable,sign,trait_variable,AICc,converge,DeltaAIC
min_sst_temp_lag6_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.703315,TRUE,24.14911497
seas_sst_temp_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3424.705298,TRUE,24.15109731
seas_sbt_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.705893,TRUE,24.15169281
min_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.707086,TRUE,24.15288551
min_sst_temp_change_abs_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.707086,TRUE,24.15288551
max_sst_temp_change_lag2_scaled,+,age.maturity_ocean_scaled,3424.708625,TRUE,24.15442418
seas_sbt_temp_change_lag1_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.709189,TRUE,24.15498818
seas_sbt_temp_change_lag1_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.709189,TRUE,24.15498818
min_sbt_temp_change_lag8_scaled,+,age.maturity_ocean_scaled,3424.710915,TRUE,24.15671465
max_sst_temp_change_abs_lag8_scaled,+,age.maturity_ocean_scaled,3424.711823,TRUE,24.15762214
max_sst_temp_change_lag4_scaled,+,age.maturity_ocean_scaled,3424.71189,TRUE,24.15768939
min_sst_temp_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3424.712057,TRUE,24.15785612
seas_sbt_temp_change_scaled,+,age.maturity_ocean_scaled,3424.71239,TRUE,24.15818991
max_sbt_temp_lag2_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.712927,TRUE,24.15872607
max_sbt_temp_lag2_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.712927,TRUE,24.15872607
seas_sbt_temp_change_lag4_scaled,+,age.maturity_ocean_scaled,3424.713615,TRUE,24.15941491
seas_sst_temp_change_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3424.715289,TRUE,24.16108854
max_sbt_temp_change_lag2_scaled,+,age.maturity_ocean_scaled,3424.715611,TRUE,24.16141066
max_sst_temp_change_abs_lag3_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.715663,TRUE,24.16146254
max_sst_temp_change_abs_lag3_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.715663,TRUE,24.16146254
min_sst_temp_change_lag1_scaled,+,age.maturity_ocean_scaled,3424.715667,TRUE,24.16146697
max_sst_temp_change_abs_lag2_scaled,+,age.maturity_ocean_scaled,3424.717058,TRUE,24.16285721
max_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled,3424.719471,TRUE,24.16527063
max_sbt_temp_change_abs_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.724979,TRUE,24.17077903
min_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.725236,TRUE,24.17103547
min_sbt_temp_change_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.725606,TRUE,24.17140554
min_sbt_temp_change_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3424.726037,TRUE,24.17183607
min_sbt_temp_lag10_scaled,+,age.maturity_ocean_scaled,3424.726236,TRUE,24.17203531
seas_sst_temp_change_lag7_scaled,*,age.max_ocean_scaled,3424.728534,TRUE,24.1743339
seas_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled,3424.732094,TRUE,24.17789385
max_sst_temp_change_lag7_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.734222,TRUE,24.1800214
max_sst_temp_change_lag7_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.734222,TRUE,24.1800214
max_sst_temp_change_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3424.734606,TRUE,24.18040588
seas_sst_temp_change_abs_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3424.736664,TRUE,24.18246334
max_sbt_temp_lag3_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.73728,TRUE,24.18307944
max_sbt_temp_lag3_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.73728,TRUE,24.18307944
seas_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3424.739071,TRUE,24.18487053
min_sbt_temp_change_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3424.745496,TRUE,24.19129549
max_sbt_temp_change_lag1_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3424.745505,TRUE,24.1913046
max_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3424.745533,TRUE,24.1913324
min_sbt_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.748205,TRUE,24.19400468
max_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3424.751767,TRUE,24.19756688
min_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3424.75187,TRUE,24.19766912
min_sbt_temp_lag4_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.759586,TRUE,24.20538599
seas_sbt_temp_change_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.760067,TRUE,24.20586624
seas_sst_temp_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3424.766144,TRUE,24.21194382
max_sbt_temp_change_abs_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.766944,TRUE,24.21274352
min_sst_temp_lag6_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3424.767085,TRUE,24.21288502
max_sbt_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3424.77528,TRUE,24.22107969
seas_sbt_temp_change_abs_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.776103,TRUE,24.22190209
max_sst_temp_change_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3424.776706,TRUE,24.22250561
min_sbt_temp_change_abs_lag4_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3424.77671,TRUE,24.22250941
seas_sbt_temp_change_abs_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.779411,TRUE,24.22521029
seas_sst_temp_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3424.779964,TRUE,24.22576333
seas_sbt_temp_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.781079,TRUE,24.22687895
seas_sbt_temp_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.781079,TRUE,24.22687895
max_sst_temp_change_lag3_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.78151,TRUE,24.22730909
seas_sbt_temp_change_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.782338,TRUE,24.22813765
max_sbt_temp_change_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3424.782689,TRUE,24.22848894
max_sst_temp_change_abs_lag3_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3424.783908,TRUE,24.22970796
min_sbt_temp_change_abs_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3424.786407,TRUE,24.23220668
seas_sbt_temp_change_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.787538,TRUE,24.23333735
seas_sst_temp_lag10_scaled,*,length.max_ocean_scaled,3424.788404,TRUE,24.23420334
min_sst_temp_change_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3424.788806,TRUE,24.23460555
seas_sbt_temp_change_lag6_scaled,*,age.max_ocean_scaled,3424.789257,TRUE,24.23505693
min_sbt_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3424.789732,TRUE,24.23553196
seas_sbt_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3424.793542,TRUE,24.23934158
max_sbt_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3424.796071,TRUE,24.24187068
min_sbt_temp_change_abs_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.79615,TRUE,24.24194912
min_sbt_temp_change_lag7_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3424.797896,TRUE,24.24369579
seas_sst_temp_change_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.798639,TRUE,24.24443895
min_sbt_temp_change_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.799265,TRUE,24.24506423
min_sbt_temp_change_abs_lag4_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3424.799425,TRUE,24.24522459
max_sst_temp_change_abs_lag4_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3424.801457,TRUE,24.24725619
max_sbt_temp_change_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.801664,TRUE,24.24746366
min_sst_temp_change_abs_lag9_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.804701,TRUE,24.25050007
max_sbt_temp_change_abs_lag4_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3424.805915,TRUE,24.25171424
seas_sbt_temp_change_abs_lag9_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.806147,TRUE,24.25194612
max_sbt_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.807559,TRUE,24.25335861
min_sbt_temp_change_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3424.809164,TRUE,24.2549635
max_sst_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3424.810683,TRUE,24.25648283
seas_sst_temp_change_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3424.814243,TRUE,24.2600422
seas_sbt_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled,3424.815271,TRUE,24.26107026
min_sst_temp_change_abs_lag6_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.816513,TRUE,24.26231268
max_sbt_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3424.819258,TRUE,24.26505787
max_sbt_temp_change_abs_lag2_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.822248,TRUE,24.26804763
max_sbt_temp_change_abs_lag2_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.822248,TRUE,24.26804763
seas_sst_temp_change_lag6_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.822579,TRUE,24.26837885
seas_sst_temp_change_lag6_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.822579,TRUE,24.26837885
seas_sbt_temp_lag10_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3424.823982,TRUE,24.26978125
seas_sst_temp_change_abs_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.826907,TRUE,24.2727062
seas_sst_temp_lag8_scaled,+,length.max_ocean_scaled,3424.82799,TRUE,24.27379002
min_sbt_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3424.833592,TRUE,24.27939151
seas_sst_temp_change_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3424.838158,TRUE,24.28395706
min_sbt_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.838658,TRUE,24.28445756
min_sbt_temp_lag3_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.839725,TRUE,24.28552476
min_sbt_temp_lag3_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.839725,TRUE,24.28552476
seas_sst_temp_change_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.840919,TRUE,24.28671873
seas_sbt_temp_change_abs_lag7_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.843926,TRUE,24.28972572
seas_sbt_temp_change_abs_lag7_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.843926,TRUE,24.28972572
max_sbt_temp_change_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.84398,TRUE,24.28977941
seas_sbt_temp_change_lag4_scaled,*,age.max_ocean_scaled,3424.845628,TRUE,24.29142782
seas_sst_temp_change_abs_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.84602,TRUE,24.29182
seas_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3424.846269,TRUE,24.2920686
seas_sbt_temp_change_abs_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.847988,TRUE,24.29378777
max_sbt_temp_change_lag6_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.848554,TRUE,24.29435309
max_sbt_temp_change_lag6_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.848554,TRUE,24.29435309
seas_sbt_temp_change_abs_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3424.852042,TRUE,24.29784132
max_sbt_temp_change_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3424.853142,TRUE,24.29894118
min_sbt_temp_change_abs_lag3_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.854223,TRUE,24.30002257
min_sbt_temp_change_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3424.856133,TRUE,24.30193258
seas_sst_temp_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3424.857989,TRUE,24.30378894
min_sbt_temp_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.858372,TRUE,24.30417158
min_sbt_temp_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.858372,TRUE,24.30417158
max_sbt_temp_change_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.858546,TRUE,24.30434529
min_sst_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.859251,TRUE,24.3050506
min_sst_temp_change_abs_lag8_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.859251,TRUE,24.3050506
max_sst_temp_change_abs_lag4_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.860779,TRUE,24.30657873
min_sbt_temp_change_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3424.862249,TRUE,24.30804807
seas_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3424.862333,TRUE,24.30813281
max_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3424.865521,TRUE,24.31132104
seas_sst_temp_change_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3424.866887,TRUE,24.31268627
max_sbt_temp_change_abs_lag4_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.868527,TRUE,24.31432615
seas_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled,3424.869456,TRUE,24.31525541
min_sst_temp_lag4_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.869466,TRUE,24.31526578
min_sst_temp_lag4_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.869466,TRUE,24.31526578
max_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.873856,TRUE,24.31965533
seas_sbt_temp_change_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.874386,TRUE,24.32018568
max_sbt_temp_change_lag6_scaled,*,age.max_ocean_scaled,3424.876065,TRUE,24.32186463
min_sbt_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.876688,TRUE,24.32248722
min_sst_temp_change_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.879404,TRUE,24.32520377
seas_sst_temp_scaled,+,0,3424.880032,TRUE,24.32583146
max_sst_temp_change_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.882621,TRUE,24.32842096
seas_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.884943,TRUE,24.3307426
seas_sst_temp_change_lag1_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.887494,TRUE,24.33329369
seas_sst_temp_change_lag1_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.887494,TRUE,24.33329369
seas_sbt_temp_change_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3424.890164,TRUE,24.33596342
max_sst_temp_change_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.890745,TRUE,24.33654413
min_sst_temp_change_lag9_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.892316,TRUE,24.33811582
min_sbt_temp_change_lag1_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.892605,TRUE,24.33840419
max_sbt_temp_change_lag3_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.892791,TRUE,24.33859051
min_sbt_temp_change_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.895197,TRUE,24.34099648
min_sst_temp_change_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.895624,TRUE,24.34142381
seas_sbt_temp_change_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.89707,TRUE,24.34286988
seas_sbt_temp_change_lag6_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.897715,TRUE,24.34351422
seas_sst_temp_change_abs_lag4_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.901837,TRUE,24.3476363
max_sbt_temp_change_lag7_scaled,*,age.max_ocean_scaled,3424.902883,TRUE,24.34868299
max_sbt_temp_change_abs_lag9_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.90325,TRUE,24.34904994
seas_sbt_temp_change_lag1_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3424.903465,TRUE,24.34926443
min_sbt_temp_lag10_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3424.903776,TRUE,24.34957577
seas_sst_temp_change_lag8_scaled,*,age.maturity_ocean_scaled,3424.904673,TRUE,24.35047304
min_sbt_temp_change_lag7_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.906663,TRUE,24.35246288
min_sbt_temp_change_lag7_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.906663,TRUE,24.35246288
max_sbt_temp_change_abs_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.907776,TRUE,24.35357513
max_sbt_temp_change_abs_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.907776,TRUE,24.35357513
seas_sst_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled,3424.908978,TRUE,24.35477737
seas_sbt_temp_lag5_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3424.910791,TRUE,24.35659019
max_sst_temp_change_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.911126,TRUE,24.35692603
min_sbt_temp_change_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.913252,TRUE,24.35905161
min_sst_temp_change_lag7_scaled,*,age.max_ocean_scaled,3424.91359,TRUE,24.35938961
max_sst_temp_change_abs_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.914023,TRUE,24.35982242
max_sst_temp_change_lag4_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.914388,TRUE,24.36018769
seas_sbt_temp_change_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.914715,TRUE,24.36051475
seas_sbt_temp_change_lag4_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.916138,TRUE,24.36193747
max_sbt_temp_change_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.91808,TRUE,24.36387925
min_sst_temp_change_lag1_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.918262,TRUE,24.36406173
max_sst_temp_change_abs_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.919567,TRUE,24.36536617
seas_sbt_temp_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.920236,TRUE,24.36603519
min_sbt_temp_change_abs_lag5_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3424.924191,TRUE,24.3699907
min_sbt_temp_lag10_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3424.928124,TRUE,24.37392323
min_sst_temp_change_abs_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3424.928908,TRUE,24.37470797
min_sbt_temp_lag4_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.931039,TRUE,24.37683866
min_sbt_temp_lag4_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.931039,TRUE,24.37683866
seas_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled,3424.933557,TRUE,24.37935627
seas_sst_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3424.933811,TRUE,24.37961102
seas_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled,3424.937696,TRUE,24.38349561
seas_sbt_temp_change_lag8_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.941544,TRUE,24.3873433
seas_sbt_temp_change_lag8_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.941544,TRUE,24.3873433
seas_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3424.941685,TRUE,24.38748442
max_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.943754,TRUE,24.38955394
max_sbt_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.943754,TRUE,24.38955394
min_sbt_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled,3424.948131,TRUE,24.39393051
max_sbt_temp_change_abs_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3424.95136,TRUE,24.39715996
seas_sbt_temp_change_lag4_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3424.95442,TRUE,24.40021963
max_sbt_temp_lag8_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3424.957209,TRUE,24.40300863
min_sst_temp_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3424.95867,TRUE,24.40447003
seas_sbt_temp_change_abs_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.959857,TRUE,24.40565612
seas_sbt_temp_change_abs_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.959857,TRUE,24.40565612
max_sst_temp_change_lag3_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.95988,TRUE,24.40567923
max_sst_temp_change_lag3_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.95988,TRUE,24.40567923
max_sst_temp_lag1_scaled,+,length.max_ocean_scaled,3424.960548,TRUE,24.40634785
seas_sbt_temp_change_abs_lag2_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.962914,TRUE,24.40871403
seas_sbt_temp_change_abs_lag2_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.962914,TRUE,24.40871403
seas_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3424.963298,TRUE,24.40909712
seas_sst_temp_lag8_scaled,+,tl_ocean_scaled,3424.964779,TRUE,24.41057834
max_sst_temp_change_lag9_scaled,*,age.maturity_ocean_scaled,3424.965424,TRUE,24.41122332
seas_sbt_temp_change_lag5_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.966396,TRUE,24.41219556
seas_sbt_temp_change_lag5_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.966396,TRUE,24.41219556
max_sbt_temp_change_lag1_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3424.966806,TRUE,24.41260571
min_sbt_temp_change_abs_lag8_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.972384,TRUE,24.41818345
min_sbt_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.972384,TRUE,24.41818345
min_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled,3424.97613,TRUE,24.42192979
seas_sst_temp_change_lag8_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.980551,TRUE,24.42635101
seas_sst_temp_change_lag8_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.980551,TRUE,24.42635101
min_sbt_temp_change_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.981689,TRUE,24.42748828
min_sbt_temp_change_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.981689,TRUE,24.42748828
seas_sbt_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.984245,TRUE,24.43004503
seas_sbt_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.984245,TRUE,24.43004503
max_sbt_temp_change_lag5_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.984355,TRUE,24.43015501
max_sbt_temp_change_lag5_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.984355,TRUE,24.43015501
max_sbt_temp_change_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3424.984905,TRUE,24.43070406
min_sst_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.985335,TRUE,24.43113482
min_sst_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.985335,TRUE,24.43113482
min_sst_temp_change_lag1_scaled,*,age.max_ocean_scaled,3424.986835,TRUE,24.432635
max_sbt_temp_change_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3424.991351,TRUE,24.43715005
max_sst_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3424.994408,TRUE,24.44020764
min_sst_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3424.997207,TRUE,24.44300625
min_sst_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3424.997207,TRUE,24.44300625
seas_sbt_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled,3424.998838,TRUE,24.44463797
max_sbt_temp_change_lag8_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3424.998928,TRUE,24.4447274
max_sbt_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3425.000174,TRUE,24.44597316
max_sst_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3425.000319,TRUE,24.44611874
seas_sst_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3425.003664,TRUE,24.44946385
min_sst_temp_change_lag6_scaled,*,age.maturity_ocean_scaled,3425.004685,TRUE,24.45048453
seas_sst_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3425.007954,TRUE,24.45375342
seas_sst_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3425.007954,TRUE,24.45375342
seas_sst_temp_change_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3425.012478,TRUE,24.45827759
seas_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3425.017745,TRUE,24.46354468
