temp_variable,sign,trait_variable,AICc,converge,DeltaAIC
min_sst_temp_change_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.094957,TRUE,25.53761495
seas_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled,3673.106018,TRUE,25.54867613
max_sst_temp_change_abs_lag8_scaled,+,age.maturity_ocean_scaled,3673.108364,TRUE,25.55102167
seas_sst_temp_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3673.122529,TRUE,25.56518744
seas_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled,3673.156331,TRUE,25.59898887
max_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled,3673.159677,TRUE,25.60233541
seas_sbt_temp_lag4_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.18089,TRUE,25.62354779
max_sst_temp_lag9_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3673.206778,TRUE,25.64943582
min_sst_temp_lag4_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3673.244338,TRUE,25.68699624
max_sst_temp_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3673.249413,TRUE,25.69207058
min_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3673.271782,TRUE,25.71444006
min_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled,3673.278193,TRUE,25.7208508
max_sst_temp_change_abs_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3673.284547,TRUE,25.72720515
seas_sst_temp_scaled,*,age.maturity_ocean_scaled,3673.32425,TRUE,25.76690819
max_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3673.340941,TRUE,25.78359898
seas_sst_temp_lag2_scaled,+,0,3673.367834,TRUE,25.8104918
min_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3673.374803,TRUE,25.81746055
min_sst_temp_change_abs_lag3_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.380244,TRUE,25.82290173
seas_sbt_temp_lag6_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3673.394651,TRUE,25.83730922
max_sst_temp_lag3_scaled,+,0,3673.399011,TRUE,25.84166901
seas_sst_temp_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.401301,TRUE,25.84395862
seas_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3673.424492,TRUE,25.86715053
seas_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3673.428841,TRUE,25.87149888
seas_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3673.442895,TRUE,25.88555345
min_sbt_temp_scaled,*,age.maturity_ocean_scaled,3673.443285,TRUE,25.8859428
min_sbt_temp_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3673.443563,TRUE,25.88622064
min_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3673.457594,TRUE,25.90025246
max_sst_temp_lag5_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3673.459648,TRUE,25.90230611
seas_sbt_temp_lag8_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.480092,TRUE,25.92275032
max_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled,3673.495545,TRUE,25.93820307
seas_sst_temp_change_lag8_scaled,+,age.maturity_ocean_scaled,3673.499402,TRUE,25.94206014
seas_sbt_temp_lag4_scaled,+,age.maturity_ocean_scaled,3673.50041,TRUE,25.94306844
seas_sst_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3673.513104,TRUE,25.95576211
seas_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3673.547094,TRUE,25.98975248
min_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled,3673.565992,TRUE,26.00865045
max_sst_temp_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.594839,TRUE,26.03749718
max_sst_temp_lag9_scaled,*,tl_ocean_scaled,3673.609294,TRUE,26.05195179
min_sbt_temp_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.615091,TRUE,26.0577492
max_sst_temp_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.61594,TRUE,26.05859769
seas_sst_temp_lag1_scaled,+,age.maturity_ocean_scaled,3673.619818,TRUE,26.06247604
seas_sst_temp_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3673.619895,TRUE,26.0625533
min_sst_temp_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3673.624197,TRUE,26.0668555
min_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3673.628763,TRUE,26.07142094
seas_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled,3673.64914,TRUE,26.09179772
max_sst_temp_lag3_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3673.655612,TRUE,26.09827047
min_sst_temp_change_lag7_scaled,+,age.maturity_ocean_scaled,3673.658411,TRUE,26.10106954
seas_sst_temp_change_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3673.672199,TRUE,26.11485689
seas_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled,3673.683528,TRUE,26.12618634
max_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3673.698769,TRUE,26.14142685
max_sbt_temp_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3673.721742,TRUE,26.16440009
min_sbt_temp_lag9_scaled,+,age.maturity_ocean_scaled,3673.727037,TRUE,26.16969493
min_sst_temp_lag5_scaled,*,length.max_ocean_scaled,3673.730456,TRUE,26.17311396
max_sbt_temp_lag4_scaled,+,age.maturity_ocean_scaled,3673.732335,TRUE,26.17499321
max_sst_temp_lag4_scaled,+,length.max_ocean_scaled,3673.736005,TRUE,26.17866354
seas_sbt_temp_lag8_scaled,+,age.maturity_ocean_scaled,3673.742097,TRUE,26.18475491
min_sbt_temp_scaled,*,length.max_ocean_scaled,3673.75723,TRUE,26.19988804
min_sst_temp_lag6_scaled,*,length.max_ocean_scaled,3673.77892,TRUE,26.22157778
seas_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3673.806831,TRUE,26.2494893
seas_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled,3673.814624,TRUE,26.25728241
max_sbt_temp_lag4_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.81565,TRUE,26.25830811
min_sst_temp_change_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3673.834018,TRUE,26.27667648
seas_sst_temp_lag2_scaled,*,length.max_ocean_scaled,3673.835539,TRUE,26.27819676
seas_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3673.839984,TRUE,26.28264211
min_sst_temp_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3673.843526,TRUE,26.28618423
max_sbt_temp_lag9_scaled,+,age.maturity_ocean_scaled,3673.844989,TRUE,26.28764719
seas_sbt_temp_lag4_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3673.883066,TRUE,26.32572409
seas_sbt_temp_scaled,*,age.maturity_ocean_scaled,3673.888602,TRUE,26.33126012
max_sbt_temp_lag8_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.901914,TRUE,26.34457206
seas_sst_temp_lag1_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3673.903529,TRUE,26.34618689
seas_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3673.910417,TRUE,26.35307462
max_sst_temp_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.916681,TRUE,26.35933874
max_sst_temp_lag5_scaled,*,tl_ocean_scaled,3673.930548,TRUE,26.37320608
seas_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3673.942957,TRUE,26.38561544
max_sst_temp_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.945695,TRUE,26.38835306
seas_sst_temp_change_lag8_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3673.946522,TRUE,26.38917982
max_sbt_temp_lag10_scaled,+,age.maturity_ocean_scaled,3673.956246,TRUE,26.39890364
max_sbt_temp_change_abs_lag7_scaled,+,age.maturity_ocean_scaled,3673.961311,TRUE,26.40396934
seas_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3673.97617,TRUE,26.41882797
min_sst_temp_change_lag2_scaled,+,age.maturity_ocean_scaled,3673.976717,TRUE,26.41937532
min_sst_temp_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3673.985495,TRUE,26.42815264
max_sst_temp_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3673.986209,TRUE,26.42886718
seas_sst_temp_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3673.993025,TRUE,26.43568284
seas_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled,3674.019671,TRUE,26.46232868
seas_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.029043,TRUE,26.47170077
seas_sbt_temp_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.035638,TRUE,26.47829616
seas_sbt_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.040089,TRUE,26.48274722
max_sbt_temp_change_abs_lag6_scaled,+,age.maturity_ocean_scaled,3674.058632,TRUE,26.50129027
max_sbt_temp_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.066993,TRUE,26.50965098
min_sbt_temp_lag3_scaled,+,age.maturity_ocean_scaled,3674.095747,TRUE,26.53840467
seas_sbt_temp_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.09922,TRUE,26.54187777
seas_sst_temp_change_lag7_scaled,*,age.maturity_ocean_scaled,3674.104911,TRUE,26.54756933
max_sbt_temp_lag10_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.108107,TRUE,26.55076539
max_sbt_temp_lag8_scaled,+,age.maturity_ocean_scaled,3674.133874,TRUE,26.57653245
max_sst_temp_lag3_scaled,*,tl_ocean_scaled,3674.145205,TRUE,26.58786306
max_sbt_temp_lag3_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.147034,TRUE,26.5896918
min_sst_temp_change_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.147313,TRUE,26.58997129
min_sbt_temp_lag9_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.159065,TRUE,26.60172314
max_sbt_temp_change_abs_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.159499,TRUE,26.60215713
max_sst_temp_change_abs_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.165956,TRUE,26.6086137
min_sst_temp_lag8_scaled,*,age.maturity_ocean_scaled,3674.169094,TRUE,26.61175155
min_sst_temp_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.175988,TRUE,26.61864618
seas_sbt_temp_change_lag7_scaled,+,age.maturity_ocean_scaled,3674.187081,TRUE,26.62973896
min_sbt_temp_lag7_scaled,+,age.maturity_ocean_scaled,3674.18751,TRUE,26.63016823
max_sbt_temp_lag4_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.190341,TRUE,26.63299928
seas_sst_temp_change_lag8_scaled,*,age.maturity_ocean_scaled,3674.199296,TRUE,26.64195385
min_sst_temp_lag10_scaled,+,age.maturity_ocean_scaled,3674.203055,TRUE,26.64571266
min_sst_temp_change_lag1_scaled,*,age.maturity_ocean_scaled,3674.209618,TRUE,26.65227638
min_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3674.217918,TRUE,26.66057575
max_sbt_temp_change_abs_lag6_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.245291,TRUE,26.6879492
seas_sbt_temp_change_abs_lag6_scaled,+,age.maturity_ocean_scaled,3674.250095,TRUE,26.6927529
max_sst_temp_lag8_scaled,+,tl_ocean_scaled,3674.251693,TRUE,26.69435127
max_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled,3674.267751,TRUE,26.71040856
min_sst_temp_lag9_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3674.280997,TRUE,26.7236548
seas_sst_temp_change_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.28184,TRUE,26.72449817
max_sbt_temp_lag9_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.298262,TRUE,26.7409196
seas_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled,3674.348706,TRUE,26.79136398
seas_sbt_temp_change_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.35525,TRUE,26.79790841
seas_sst_temp_change_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.372527,TRUE,26.8151854
min_sbt_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3674.374736,TRUE,26.81739409
min_sst_temp_change_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.399014,TRUE,26.84167249
min_sbt_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3674.399116,TRUE,26.84177378
max_sbt_temp_lag5_scaled,+,age.maturity_ocean_scaled,3674.403085,TRUE,26.8457433
max_sbt_temp_lag10_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.406161,TRUE,26.84881949
max_sbt_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3674.41991,TRUE,26.86256846
max_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.434111,TRUE,26.87676916
seas_sbt_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled,3674.442619,TRUE,26.88527718
seas_sbt_temp_change_abs_lag6_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.446864,TRUE,26.88952238
seas_sst_temp_change_abs_lag6_scaled,+,age.maturity_ocean_scaled,3674.468592,TRUE,26.91124983
min_sst_temp_lag7_scaled,+,age.maturity_ocean_scaled,3674.480627,TRUE,26.92328482
seas_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled,3674.482717,TRUE,26.92537481
max_sbt_temp_lag5_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.494296,TRUE,26.93695438
seas_sbt_temp_lag5_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.497052,TRUE,26.93971024
max_sst_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.497469,TRUE,26.94012665
min_sst_temp_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3674.516552,TRUE,26.95921054
min_sbt_temp_lag3_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.517975,TRUE,26.96063292
min_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled,3674.554126,TRUE,26.99678429
seas_sst_temp_change_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.554923,TRUE,26.99758133
min_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled,3674.565936,TRUE,27.00859444
seas_sst_temp_change_lag9_scaled,*,age.maturity_ocean_scaled,3674.568567,TRUE,27.01122529
max_sbt_temp_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.575797,TRUE,27.01845545
min_sbt_temp_lag3_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.577403,TRUE,27.02006125
min_sbt_temp_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3674.581257,TRUE,27.02391481
min_sst_temp_lag10_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.58298,TRUE,27.02563779
min_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3674.584683,TRUE,27.02734113
min_sst_temp_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3674.593867,TRUE,27.03652547
min_sbt_temp_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.605915,TRUE,27.04857308
seas_sst_temp_lag2_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3674.608755,TRUE,27.0514131
min_sbt_temp_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3674.615292,TRUE,27.05795004
seas_sbt_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.619686,TRUE,27.06234389
max_sbt_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.629308,TRUE,27.07196653
seas_sst_temp_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3674.633989,TRUE,27.07664724
seas_sst_temp_change_abs_lag6_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.639537,TRUE,27.08219456
seas_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.639649,TRUE,27.08230669
max_sst_temp_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3674.64137,TRUE,27.08402763
seas_sst_temp_change_abs_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3674.643854,TRUE,27.08651219
seas_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.645175,TRUE,27.08783265
max_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3674.659685,TRUE,27.10234272
seas_sst_temp_lag10_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3674.665849,TRUE,27.10850712
max_sbt_temp_lag3_scaled,+,age.maturity_ocean_scaled,3674.673923,TRUE,27.11658113
min_sst_temp_lag9_scaled,+,length.max_ocean_scaled,3674.686241,TRUE,27.12889923
min_sbt_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled,3674.699544,TRUE,27.14220216
seas_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3674.717055,TRUE,27.15971309
min_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.737379,TRUE,27.18003729
min_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.741975,TRUE,27.18463325
seas_sst_temp_change_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.742335,TRUE,27.184993
max_sbt_temp_lag6_scaled,+,age.maturity_ocean_scaled,3674.743983,TRUE,27.18664111
seas_sst_temp_lag4_scaled,*,age.maturity_ocean_scaled,3674.748199,TRUE,27.1908567
min_sbt_temp_lag5_scaled,+,age.maturity_ocean_scaled,3674.755725,TRUE,27.19838267
seas_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3674.761155,TRUE,27.20381318
max_sst_temp_lag8_scaled,+,0,3674.773944,TRUE,27.2166018
max_sst_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.776512,TRUE,27.21916969
seas_sbt_temp_change_lag7_scaled,*,age.maturity_ocean_scaled,3674.776878,TRUE,27.21953566
max_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3674.779821,TRUE,27.22247895
seas_sst_temp_change_abs_scaled,+,length.max_ocean_scaled,3674.789057,TRUE,27.23171521
min_sbt_temp_lag10_scaled,+,age.maturity_ocean_scaled,3674.793365,TRUE,27.23602323
max_sbt_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled,3674.794395,TRUE,27.23705343
seas_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3674.812258,TRUE,27.25491592
min_sbt_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.826128,TRUE,27.26878561
max_sst_temp_change_abs_lag9_scaled,+,age.maturity_ocean_scaled,3674.832833,TRUE,27.27549077
max_sbt_temp_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.834022,TRUE,27.27667959
max_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3674.850057,TRUE,27.2927148
min_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3674.850277,TRUE,27.29293463
min_sst_temp_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.853045,TRUE,27.29570303
min_sst_temp_change_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.857214,TRUE,27.29987242
min_sbt_temp_change_abs_lag5_scaled,+,age.maturity_ocean_scaled,3674.857689,TRUE,27.30034662
seas_sbt_temp_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3674.87738,TRUE,27.32003794
seas_sst_temp_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.880419,TRUE,27.32307753
max_sst_temp_change_lag2_scaled,+,age.maturity_ocean_scaled,3674.882271,TRUE,27.32492935
seas_sst_temp_lag4_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.88432,TRUE,27.32697804
seas_sst_temp_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3674.891877,TRUE,27.33453526
max_sbt_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled,3674.894802,TRUE,27.3374598
max_sst_temp_lag4_scaled,+,tl_ocean_scaled,3674.91068,TRUE,27.35333821
seas_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3674.93574,TRUE,27.37839804
seas_sbt_temp_change_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.944675,TRUE,27.38733354
min_sbt_temp_change_lag8_scaled,+,age.maturity_ocean_scaled,3674.957814,TRUE,27.40047193
min_sst_temp_lag9_scaled,*,tl_ocean_scaled,3674.962236,TRUE,27.40489432
max_sbt_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3674.991202,TRUE,27.4338603
min_sbt_temp_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3674.991681,TRUE,27.43433909
max_sst_temp_change_abs_lag9_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3674.994896,TRUE,27.43755447
seas_sbt_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled,3675.010626,TRUE,27.45328384
min_sst_temp_lag10_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3675.0111,TRUE,27.45375846
seas_sst_temp_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3675.011879,TRUE,27.4545372
seas_sst_temp_lag10_scaled,+,length.max_ocean_scaled,3675.020711,TRUE,27.46336899
max_sst_temp_change_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3675.050679,TRUE,27.49333693
min_sbt_temp_change_lag1_scaled,*,age.maturity_ocean_scaled,3675.057053,TRUE,27.49971089
min_sbt_temp_change_abs_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3675.060272,TRUE,27.50293015
max_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3675.065557,TRUE,27.50821504
seas_sbt_temp_change_lag1_scaled,*,age.maturity_ocean_scaled,3675.075098,TRUE,27.51775577
max_sbt_temp_lag3_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3675.092996,TRUE,27.53565374
max_sbt_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3675.09629,TRUE,27.5389482
seas_sbt_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3675.105002,TRUE,27.54766014
min_sbt_temp_change_lag5_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3675.115552,TRUE,27.55820994
min_sbt_temp_change_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3675.130315,TRUE,27.57297278
seas_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled,3675.144292,TRUE,27.58695003
min_sbt_temp_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3675.152425,TRUE,27.59508268
seas_sbt_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3675.154289,TRUE,27.59694701
max_sbt_temp_lag6_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3675.159665,TRUE,27.60232266
min_sbt_temp_lag10_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3675.184063,TRUE,27.62672147
max_sbt_temp_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3675.191768,TRUE,27.6344259
max_sst_temp_change_abs_lag6_scaled,+,age.maturity_ocean_scaled,3675.199993,TRUE,27.64265107
seas_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3675.202079,TRUE,27.64473746
seas_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3675.204957,TRUE,27.64761506
seas_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3675.207092,TRUE,27.64974963
min_sbt_temp_change_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3675.228435,TRUE,27.67109292
seas_sst_temp_scaled,+,length.max_ocean_scaled,3675.231224,TRUE,27.67388199
seas_sbt_temp_change_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3675.245461,TRUE,27.6881194
seas_sbt_temp_change_abs_lag5_scaled,+,age.maturity_ocean_scaled,3675.246394,TRUE,27.68905188
min_sst_temp_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3675.263581,TRUE,27.70623899
min_sst_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3675.292556,TRUE,27.73521445
min_sst_temp_change_lag9_scaled,+,age.maturity_ocean_scaled,3675.302796,TRUE,27.74545384
max_sst_temp_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3675.313346,TRUE,27.75600378
min_sbt_temp_lag10_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3675.317934,TRUE,27.76059247
max_sst_temp_change_abs_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3675.325248,TRUE,27.76790574
seas_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled,3675.327309,TRUE,27.76996702
max_sbt_temp_lag6_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3675.357789,TRUE,27.80044684
max_sst_temp_change_abs_lag6_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3675.358862,TRUE,27.8015204
seas_sst_temp_change_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3675.377326,TRUE,27.81998418
seas_sbt_temp_lag6_scaled,+,age.maturity_ocean_scaled,3675.388273,TRUE,27.830931
max_sbt_temp_lag2_scaled,+,age.maturity_ocean_scaled,3675.391614,TRUE,27.83427179
seas_sst_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3675.397719,TRUE,27.84037656
max_sst_temp_change_abs_lag1_scaled,+,age.maturity_ocean_scaled,3675.398844,TRUE,27.84150183
seas_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3675.400617,TRUE,27.84327458
